dataset,energy_reduction_vs_no_cache_pct,engine,engine_gpu_joules_per_request,engine_idle_adjusted_joules_per_request,engine_mean_latency_ms,engine_p95_latency_ms,fast_exact_path_hits,hit_rate,idle_adjusted_energy_reduction_vs_no_cache_pct,model,no_cache_gpu_joules_per_request,no_cache_idle_adjusted_joules_per_request,no_cache_mean_latency_ms,no_cache_p95_latency_ms,policy_exact_total,policy_semantic_partial_total,prompt_mode,reuse_successes,reused_prefix_tokens_total,seed,semantic_blocked_by_backend_total,semantic_opportunity_plans_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,wasted_compute_ratio
dolly,11.786408511648899,shadow_kv_plus,14.915546875,10.39803232497423,23.57673688295847,25.25948909978979,127,0.9921875,14.029761411978575,google/gemma-4-E2B-it,16.9084453125,12.094920865350522,26.69507645332203,30.940113450924397,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_google_gemma-4-E2B-it_public_dataset_dolly_semantic_cuda.json,1.1322634080298675,1.2248907065654737,0.0
oasst1,1.7686150261673799,shadow_kv,17.39140625,12.737576017822466,26.93140262489635,30.974222648910654,,0.0,2.3557536349868755,google/gemma-4-E2B-it,17.70453125,13.044881282822274,26.895850398489074,30.784188300276583,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_google_gemma-4-E2B-it_public_dataset_oasst1_semantic_cuda.json,0.9986798969625738,0.9938647580994012,0.0
oasst1,17.48907853745068,shadow_kv_plus,14.608171875,10.143946182230398,23.32768912495453,24.654117100999425,127,0.9921875,22.238110395162266,google/gemma-4-E2B-it,17.70453125,13.044881282822274,26.895850398489074,30.784188300276583,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_google_gemma-4-E2B-it_public_dataset_oasst1_semantic_cuda.json,1.152958197205978,1.2486429010685869,0.0
samsum,-1.589294446317077,shadow_kv,18.3892734375,13.44340321904443,28.33227770314295,33.17796774999806,,0.0,-2.2187321323515037,google/gemma-4-E2B-it,18.1015859375,13.151604347467433,28.25218714851019,33.02031400080523,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/samsum/shadow_kv/benchmark_hf_google_gemma-4-E2B-it_public_dataset_samsum_semantic_cuda.json,0.9971731692216232,0.9952482397240006,0.0
samsum,25.78041547637185,shadow_kv_plus,13.434921875,8.924179191451145,21.902173218748544,23.188988601214078,127,0.9921875,32.14379815820989,google/gemma-4-E2B-it,18.1015859375,13.151604347467433,28.25218714851019,33.02031400080523,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_google_gemma-4-E2B-it_public_dataset_samsum_semantic_cuda.json,1.2899262035023058,1.4239652521575012,0.0
ultrachat,-3.479141579727206,shadow_kv,21.2081875,16.0699890077243,32.399521890638994,33.342946100219706,,0.0,-5.726189068104258,google/gemma-4-E2B-it,20.4951328125,15.199629485720614,32.30489028125305,33.49813555014407,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_google_gemma-4-E2B-it_public_dataset_ultrachat_semantic_cuda.json,0.9970792282149915,1.0046543412648032,0.0
ultrachat,37.51107827811252,shadow_kv_plus,12.8071875,8.233927083539548,21.400623124833373,23.60791365008481,127,0.9921875,45.82810659118394,google/gemma-4-E2B-it,20.4951328125,15.199629485720614,32.30489028125305,33.49813555014407,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_google_gemma-4-E2B-it_public_dataset_ultrachat_semantic_cuda.json,1.5095303577289916,1.4189367195530949,0.0
xsum,-1.4403748568610042,shadow_kv,21.08059375,15.912320149904023,31.946495085762194,35.42815900027561,,0.0,-3.161949577675033,google/gemma-4-E2B-it,20.781265625,15.424602011735885,32.02931497649786,35.25809555076193,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/xsum/shadow_kv/benchmark_hf_google_gemma-4-E2B-it_public_dataset_xsum_semantic_cuda.json,1.0025924562463997,0.9951997661094284,0.0
xsum,46.75643101020225,shadow_kv_plus,11.0646875,6.7265449377491935,20.30419728129118,22.509094251017814,127,0.9921875,56.39080390773605,google/gemma-4-E2B-it,20.781265625,15.424602011735885,32.02931497649786,35.25809555076193,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/google_gemma-4-E2B-it/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_google_gemma-4-E2B-it_public_dataset_xsum_semantic_cuda.json,1.5774726049382168,1.5663933500641694,0.0
ag_news,-0.6919792186651367,shadow_kv,5.37375,2.2585264758355175,2.9079394140012482,3.6014892996263357,,0.0,-2.8090063876472815,gpt2,5.3368203125,2.196817725598488,3.154526031288185,3.9863403501840367,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/ag_news/shadow_kv/benchmark_hf_gpt2_public_dataset_ag_news_semantic_cuda.json,1.0847977148697332,1.1068588626926172,0.0
ag_news,-0.9379121755844092,shadow_kv_plus,5.386875,2.2033756934464757,3.6899208281013784,4.231757200068387,127,0.9921875,-0.2985212551578826,gpt2,5.3368203125,2.196817725598488,3.154526031288185,3.9863403501840367,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/ag_news/shadow_kv_plus/benchmark_hf_gpt2_public_dataset_ag_news_semantic_cuda.json,0.8549034459667048,0.9420059237140581,0.0
alpaca_eval,-1.776959047754005,shadow_kv,5.3306875,2.261591747082149,2.899408023381511,3.565521450036612,,0.0,-12.725322408943342,gpt2,5.2376171875,2.006285454547274,2.9259583593272964,3.710513149871985,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/alpaca_eval/shadow_kv/benchmark_hf_gpt2_public_dataset_alpaca_eval_semantic_cuda.json,1.0091571575065246,1.0406649355128363,0.0
alpaca_eval,-4.584026312060453,shadow_kv_plus,5.4777109375,2.2561905812982057,4.142140195291688,4.802278599845521,127,0.9921875,-12.456110180359335,gpt2,5.2376171875,2.006285454547274,2.9259583593272964,3.710513149871985,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/alpaca_eval/shadow_kv_plus/benchmark_hf_gpt2_public_dataset_alpaca_eval_semantic_cuda.json,0.7063880557816927,0.7726567862996004,0.0
banking77,0.3868595945651689,shadow_kv,5.2202421875,2.003331298511962,2.9001400390455956,3.587253550085734,,0.0,8.74035929071679,gpt2,5.240515625,2.195199633640654,2.7716964062705074,3.453688949684873,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/banking77/shadow_kv/benchmark_hf_gpt2_public_dataset_banking77_semantic_cuda.json,0.9557112308213374,0.9627668915687132,0.0
banking77,-1.4371200353018847,shadow_kv_plus,5.315828125,2.2251479407019095,3.9353709296818806,4.409497800315876,127,0.9921875,-1.3642634866692058,gpt2,5.240515625,2.195199633640654,2.7716964062705074,3.453688949684873,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/banking77/shadow_kv_plus/benchmark_hf_gpt2_public_dataset_banking77_semantic_cuda.json,0.7043037253147977,0.7832386149364825,0.0
cnn_dailymail,-1.0332058313371213,shadow_kv,5.56540625,2.438482454239841,2.8558827500049233,3.4159445005570888,,0.0,-1.452474934149985,gpt2,5.5084921875,2.403571185249638,2.9558499296769014,3.6036155495821722,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_gpt2_public_dataset_cnn_dailymail_semantic_cuda.json,1.0350039509401447,1.0549397242825453,0.0
cnn_dailymail,7.603175211002335,shadow_kv_plus,5.089671875,1.6996800740059665,3.715349750002872,4.3831696504639694,127,0.9921875,29.285220074335538,gpt2,5.5084921875,2.403571185249638,2.9558499296769014,3.6036155495821722,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_gpt2_public_dataset_cnn_dailymail_semantic_cuda.json,0.795577840195157,0.8221483166184819,0.0
daily_dialog,-0.5482449629158948,shadow_kv,5.2913828125,2.1165800653682827,2.797330500001749,3.409208899847726,,0.0,-1.2508515485374405,gpt2,5.26253125,2.0904318660012855,3.0577592889926564,3.640175200052908,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_gpt2_public_dataset_daily_dialog_semantic_cuda.json,1.0930990417438142,1.067747769934397,0.0
daily_dialog,-6.827305063509113,shadow_kv_plus,5.6218203125,2.0712640666867763,4.034579179716502,4.490282300503168,127,0.9921875,0.9169301150759149,gpt2,5.26253125,2.0904318660012855,3.0577592889926564,3.640175200052908,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_gpt2_public_dataset_daily_dialog_semantic_cuda.json,0.7578880356011544,0.8106784732988839,0.0
dolly,-0.6056518014441112,shadow_kv,5.523203125,1.9965916171345484,3.1785492813440896,3.87129490013649,,0.0,-3.382180566401316,gpt2,5.489953125,1.93127249415305,3.2176163202919383,3.793933449378528,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/dolly/shadow_kv/benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json,1.0122908394647663,0.9800166474645902,0.0
dolly,-1.1610697951086775,shadow_kv_plus,5.5536953125,1.8570599430069774,4.240904195370376,4.645965000190699,127,0.9921875,3.8426763375314397,gpt2,5.489953125,1.93127249415305,3.2176163202919383,3.793933449378528,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_gpt2_public_dataset_dolly_semantic_cuda.json,0.7587099760009858,0.8166082717417805,0.0
oasst1,-1.7439520702205265,shadow_kv,5.431640625,1.8978121219626152,3.110073882744757,3.7218683495666482,,0.0,11.108098964338337,gpt2,5.3385390625,2.1349662903499507,2.789039062506049,3.4164677008448048,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json,0.8967758219443382,0.9179442634618168,0.0
oasst1,0.420292887947744,shadow_kv_plus,5.3161015625,2.2095927547538765,3.9341859452406425,4.355158199859943,127,0.9921875,-3.495439939320706,gpt2,5.3385390625,2.1349662903499507,2.789039062506049,3.4164677008448048,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_gpt2_public_dataset_oasst1_semantic_cuda.json,0.7089240573084941,0.7844646609977737,0.0
samsum,-0.808730134369352,shadow_kv,5.38821875,2.1385943969583243,3.127710125063743,3.788948999999775,,0.0,0.6030623369408968,gpt2,5.3449921875,2.1515697034931223,3.1147743672264028,3.7223322503905365,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/samsum/shadow_kv/benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json,0.9958641442716574,0.982418145609972,0.0
samsum,1.4259843106646222,shadow_kv_plus,5.2687734375,2.115534868290004,4.00134828131371,4.490310751225479,127,0.9921875,1.6748160724058694,gpt2,5.3449921875,2.1515697034931223,3.1147743672264028,3.7223322503905365,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_gpt2_public_dataset_samsum_semantic_cuda.json,0.7784312057444221,0.8289698545639967,0.0
ultrachat,-3.143486345735755,shadow_kv,5.737453125,2.469847028411418,3.2048645937621245,3.96549545016569,,0.0,-4.602616512524992,gpt2,5.56259375,2.3611713652647315,3.235549445278707,3.725642100607729,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_gpt2_public_dataset_ultrachat_semantic_cuda.json,1.0095744611414494,0.9395149099091921,0.0
ultrachat,0.8852378892490573,shadow_kv_plus,5.5133515625,1.8432916728956243,4.224754828122457,4.856122949877317,127,0.9921875,21.933168425962304,gpt2,5.56259375,2.3611713652647315,3.235549445278707,3.725642100607729,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_gpt2_public_dataset_ultrachat_semantic_cuda.json,0.7658549612727783,0.7672050603047131,0.0
xsum,-2.824741812802556,shadow_kv,5.821390625,2.2074224428584923,3.49870592965118,4.270720399927086,,0.0,-6.8988475569313765,gpt2,5.66146875,2.064963742179615,3.2562500859043553,4.150750949611391,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/xsum/shadow_kv/benchmark_hf_gpt2_public_dataset_xsum_semantic_cuda.json,0.9307012796668517,0.9719088493084812,0.0
xsum,5.530670596742225,shadow_kv_plus,5.3483515625,1.5921614980354915,4.130572671883215,4.879708249700342,127,0.9921875,22.896394473496684,gpt2,5.66146875,2.064963742179615,3.2562500859043553,4.150750949611391,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/gpt2/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_gpt2_public_dataset_xsum_semantic_cuda.json,0.7883289666030164,0.8506145730877013,0.0
ag_news,-0.5908281364863712,shadow_kv,18.73990625,13.601711865887504,23.986656195262412,27.890699100362326,,0.0,-1.5604457909183729,microsoft/Phi-3-mini-4k-instruct,18.6298359375,13.392725642312788,24.01132463281641,27.731981200076916,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/ag_news/shadow_kv/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ag_news_semantic_cuda.json,1.0010284233597708,0.9943092892826287,0.0
ag_news,2.272144942231872,shadow_kv_plus,18.2065390625,12.749856590599391,26.05828413284428,27.763619550069052,127,0.9921875,4.800136050590971,microsoft/Phi-3-mini-4k-instruct,18.6298359375,13.392725642312788,24.01132463281641,27.731981200076916,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/ag_news/shadow_kv_plus/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ag_news_semantic_cuda.json,0.9214468807849153,0.9988604385701555,0.0
alpaca_eval,0.20949835865458682,shadow_kv,19.376984375,14.458820406735878,23.48298155474282,26.239006500099983,,0.0,-2.0246196225980593,microsoft/Phi-3-mini-4k-instruct,19.4176640625,14.171893470635695,23.527346632796764,26.323288900357497,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/alpaca_eval/shadow_kv/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_alpaca_eval_semantic_cuda.json,1.0018892438317732,1.003212103333912,0.0
alpaca_eval,6.319350816609056,shadow_kv_plus,18.19059375,12.646753813441528,25.14601931247995,26.81518099989262,127,0.9921875,10.761721151476841,microsoft/Phi-3-mini-4k-instruct,19.4176640625,14.171893470635695,23.527346632796764,26.323288900357497,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/alpaca_eval/shadow_kv_plus/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_alpaca_eval_semantic_cuda.json,0.9356290687775046,0.9816562081181891,0.0
banking77,-3.1294364128744996,shadow_kv,19.09746875,13.98872386568679,23.15643471878559,23.89026195060069,,0.0,-5.405745033240112,microsoft/Phi-3-mini-4k-instruct,18.5179609375,13.27131064941042,23.097693523347118,23.908299449749393,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/banking77/shadow_kv/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_banking77_semantic_cuda.json,0.9974632884486826,1.0007550147079174,0.0
banking77,1.2489141665249854,shadow_kv_plus,18.2866875,12.663492237552875,25.10379635941007,25.854523799625895,127,0.9921875,4.579942613916191,microsoft/Phi-3-mini-4k-instruct,18.5179609375,13.27131064941042,23.097693523347118,23.908299449749393,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/banking77/shadow_kv_plus/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_banking77_semantic_cuda.json,0.9200876709107397,0.924724030310523,0.0
cnn_dailymail,1.406738038860795,shadow_kv,26.300484375,20.542050565229026,33.40010212502875,36.110739699779515,,0.0,-0.21684347746357224,microsoft/Phi-3-mini-4k-instruct,26.6757421875,20.49760285041152,34.82606973438607,37.50953679968916,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_cnn_dailymail_semantic_cuda.json,1.042693510457525,1.0387363181020128,0.0
cnn_dailymail,-5.468158541746292,shadow_kv_plus,28.1344140625,22.431506379480464,40.10526686725768,41.282988549619404,127,0.9921875,-9.434778999194611,microsoft/Phi-3-mini-4k-instruct,26.6757421875,20.49760285041152,34.82606973438607,37.50953679968916,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_cnn_dailymail_semantic_cuda.json,0.8683664878644256,0.9085954800632999,0.0
daily_dialog,-1.212380008094826,shadow_kv,20.591453125,15.9954927946901,24.836021148374243,27.421564250244046,,0.0,-1.3575143108486605,microsoft/Phi-3-mini-4k-instruct,20.344796875,15.781259932671855,24.8579345703277,27.58441565006251,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_daily_dialog_semantic_cuda.json,1.0008823241783595,1.0059388078058682,0.0
daily_dialog,5.456938851840966,shadow_kv_plus,19.23459375,14.569426723274612,26.17181665629431,27.81105784997635,127,0.9921875,7.678938275950904,microsoft/Phi-3-mini-4k-instruct,20.344796875,15.781259932671855,24.8579345703277,27.58441565006251,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_daily_dialog_semantic_cuda.json,0.9497978262945449,0.9918506444042353,0.0
dolly,-0.6057836378774238,shadow_kv,19.503484375,15.011910832579321,24.463809726576358,30.853048200151534,,0.0,-3.1118398074861493,microsoft/Phi-3-mini-4k-instruct,19.386046875,14.558862358199745,24.50901982810194,30.647420999730457,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/dolly/shadow_kv/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_dolly_semantic_cuda.json,1.0018480401062173,0.9933352711509371,0.0
dolly,0.12037491527008713,shadow_kv_plus,19.3627109375,14.374172964978388,26.185376132808358,33.29346525006258,127,0.9921875,1.2685702266931382,microsoft/Phi-3-mini-4k-instruct,19.386046875,14.558862358199745,24.50901982810194,30.647420999730457,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_dolly_semantic_cuda.json,0.9359812020188603,0.9205236153564054,0.0
oasst1,0.3738262816710267,shadow_kv,20.3896328125,15.477975073284,25.36911754691573,30.653928300444022,,0.0,1.5943230511772042,microsoft/Phi-3-mini-4k-instruct,20.466140625,15.728742033179174,25.30977417967506,30.729424350238332,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_oasst1_semantic_cuda.json,0.9976608028587937,1.0024628507333337,0.0
oasst1,4.0446759243354045,shadow_kv_plus,19.6383515625,14.71125121121444,27.015322023466126,33.55549489979239,127,0.9921875,6.468990462291108,microsoft/Phi-3-mini-4k-instruct,20.466140625,15.728742033179174,25.30977417967506,30.729424350238332,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_oasst1_semantic_cuda.json,0.9368673879841377,0.9157792022441146,0.0
samsum,0.04663178404885729,shadow_kv,21.401109375,16.4413614883336,27.18851124992483,32.39041479973821,,0.0,2.115535857230135,microsoft/Phi-3-mini-4k-instruct,21.41109375,16.796701736399122,27.094239593729696,32.614939699851675,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/samsum/shadow_kv/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json,0.99653266575251,1.0069318315773863,0.0
samsum,-0.845575088848508,shadow_kv_plus,21.592140625,16.796247840577948,28.995306414103084,37.69866235043082,127,0.9921875,0.0027022913682531718,microsoft/Phi-3-mini-4k-instruct,21.41109375,16.796701736399122,27.094239593729696,32.614939699851675,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_samsum_semantic_cuda.json,0.9344353602192415,0.8651484606184959,0.0
ultrachat,-1.5158450574699447,shadow_kv,24.794,19.674090313092293,31.4446312420813,33.17563454907031,,0.0,-1.4027300302449441,microsoft/Phi-3-mini-4k-instruct,24.4237734375,19.401933564534396,31.608324492147233,32.964681150269826,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json,1.0052057614797807,0.9936413153307297,0.0
ultrachat,-7.393411196762376,shadow_kv_plus,26.2295234375,20.802805900019106,36.60246328130512,38.951882299761564,127,0.9921875,-7.220271787990362,microsoft/Phi-3-mini-4k-instruct,24.4237734375,19.401933564534396,31.608324492147233,32.964681150269826,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ultrachat_semantic_cuda.json,0.8635573034859468,0.846292379315174,0.0
xsum,-0.8407238330300767,shadow_kv,24.9991875,19.63231983132591,31.521881507821092,33.826458099701995,,0.0,-0.16400837940667504,microsoft/Phi-3-mini-4k-instruct,24.790765625,19.600173903745485,31.514006156228902,33.69611919970339,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/xsum/shadow_kv/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json,0.9997501623883005,0.9961468357220719,0.0
xsum,-3.5034466588806703,shadow_kv_plus,25.659296875,19.95498708043846,36.504901976620374,40.31388870039336,127,0.9921875,-1.8102552479147755,microsoft/Phi-3-mini-4k-instruct,24.790765625,19.600173903745485,31.514006156228902,33.69611919970339,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_seven_models_longprefix_n128_20260713/microsoft_Phi-3-mini-4k-instruct/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_xsum_semantic_cuda.json,0.8632814896041112,0.8358439308628294,0.0
