source,engine,workload,dataset,prompt_mode,n_requests,mean_latency_ms,speedup_vs_no_cache,cache_hit_rate,wasted_compute_ratio,reuse_density,reused_prefix_tokens_total,recompute_tokens_total,policy_net_utility_ms,semantic_partial_hits,layer_reuse_events
results/results_T4_123_templated.zip!gpt2/ag_news/benchmark_hf_gpt2_public_dataset_ag_news_templated_cuda_0.json,shadow_kv,public_dataset,ag_news,templated,64,11.629121,1.641660,0.000000,0.000000,0.490736,5456.0,5662.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/alpaca_eval/benchmark_hf_gpt2_public_dataset_alpaca_eval_templated_cuda_0.json,no_cache,public_dataset,alpaca_eval,templated,64,12.941462,1.000000,0.000000,0.000000,0.000000,0.0,8470.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/alpaca_eval/benchmark_hf_gpt2_public_dataset_alpaca_eval_templated_cuda_0.json,reactive_prefix_cache,public_dataset,alpaca_eval,templated,64,12.994525,0.995917,0.000000,0.000000,0.010272,87.0,8383.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/alpaca_eval/benchmark_hf_gpt2_public_dataset_alpaca_eval_templated_cuda_0.json,greedy_prefix_cache,public_dataset,alpaca_eval,templated,64,12.285183,1.053420,0.000000,0.000000,0.647107,5481.0,2989.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/alpaca_eval/benchmark_hf_gpt2_public_dataset_alpaca_eval_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,alpaca_eval,templated,64,12.730270,1.016590,0.000000,0.000000,0.636836,5394.0,3076.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/alpaca_eval/benchmark_hf_gpt2_public_dataset_alpaca_eval_templated_cuda_0.json,frequency_speculative,public_dataset,alpaca_eval,templated,64,13.447429,0.962374,0.000000,0.000000,0.626564,5307.0,3163.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/alpaca_eval/benchmark_hf_gpt2_public_dataset_alpaca_eval_templated_cuda_0.json,shadow_kv,public_dataset,alpaca_eval,templated,64,11.364291,1.138783,0.000000,0.000000,0.636836,5394.0,3076.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/banking77/benchmark_hf_gpt2_public_dataset_banking77_templated_cuda_0.json,no_cache,public_dataset,banking77,templated,64,13.163260,1.000000,0.000000,0.000000,0.000000,0.0,8449.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/banking77/benchmark_hf_gpt2_public_dataset_banking77_templated_cuda_0.json,reactive_prefix_cache,public_dataset,banking77,templated,64,13.178863,0.998816,0.000000,0.000000,0.010415,88.0,8361.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/banking77/benchmark_hf_gpt2_public_dataset_banking77_templated_cuda_0.json,greedy_prefix_cache,public_dataset,banking77,templated,64,12.544049,1.049363,0.000000,0.000000,0.656172,5544.0,2905.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/banking77/benchmark_hf_gpt2_public_dataset_banking77_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,banking77,templated,64,12.861263,1.023481,0.000000,0.000000,0.645757,5456.0,2993.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/banking77/benchmark_hf_gpt2_public_dataset_banking77_templated_cuda_0.json,frequency_speculative,public_dataset,banking77,templated,64,13.046640,1.008939,0.000000,0.000000,0.635341,5368.0,3081.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/banking77/benchmark_hf_gpt2_public_dataset_banking77_templated_cuda_0.json,shadow_kv,public_dataset,banking77,templated,64,11.639078,1.130954,0.000000,0.000000,0.645757,5456.0,2993.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/cnn_dailymail/benchmark_hf_gpt2_public_dataset_cnn_dailymail_templated_cuda_0.json,no_cache,public_dataset,cnn_dailymail,templated,64,20.715104,1.000000,0.000000,0.000000,0.000000,0.0,29895.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/cnn_dailymail/benchmark_hf_gpt2_public_dataset_cnn_dailymail_templated_cuda_0.json,reactive_prefix_cache,public_dataset,cnn_dailymail,templated,64,17.182256,1.205610,0.000000,0.000000,0.000000,0.0,29895.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/cnn_dailymail/benchmark_hf_gpt2_public_dataset_cnn_dailymail_templated_cuda_0.json,greedy_prefix_cache,public_dataset,cnn_dailymail,templated,64,20.094179,1.030901,0.000000,0.000000,0.202308,6048.0,23847.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/cnn_dailymail/benchmark_hf_gpt2_public_dataset_cnn_dailymail_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,cnn_dailymail,templated,64,17.159140,1.207234,0.000000,0.000000,0.000000,0.0,29895.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/cnn_dailymail/benchmark_hf_gpt2_public_dataset_cnn_dailymail_templated_cuda_0.json,frequency_speculative,public_dataset,cnn_dailymail,templated,64,17.984329,1.151842,0.000000,0.000000,0.000000,0.0,29895.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/cnn_dailymail/benchmark_hf_gpt2_public_dataset_cnn_dailymail_templated_cuda_0.json,shadow_kv,public_dataset,cnn_dailymail,templated,64,17.541308,1.180933,0.000000,1.000000,0.000000,0.0,29895.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/daily_dialog/benchmark_hf_gpt2_public_dataset_daily_dialog_templated_cuda_0.json,no_cache,public_dataset,daily_dialog,templated,64,15.825632,1.000000,0.000000,0.000000,0.000000,0.0,12665.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/daily_dialog/benchmark_hf_gpt2_public_dataset_daily_dialog_templated_cuda_0.json,reactive_prefix_cache,public_dataset,daily_dialog,templated,64,12.295302,1.287128,0.000000,0.000000,0.007659,97.0,12568.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/daily_dialog/benchmark_hf_gpt2_public_dataset_daily_dialog_templated_cuda_0.json,greedy_prefix_cache,public_dataset,daily_dialog,templated,64,14.704486,1.076245,0.000000,0.000000,0.482511,6111.0,6554.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/daily_dialog/benchmark_hf_gpt2_public_dataset_daily_dialog_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,daily_dialog,templated,64,12.752121,1.241020,0.000000,0.000000,0.474852,6014.0,6651.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/daily_dialog/benchmark_hf_gpt2_public_dataset_daily_dialog_templated_cuda_0.json,frequency_speculative,public_dataset,daily_dialog,templated,64,13.272008,1.192407,0.000000,0.000000,0.467193,5917.0,6748.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/daily_dialog/benchmark_hf_gpt2_public_dataset_daily_dialog_templated_cuda_0.json,shadow_kv,public_dataset,daily_dialog,templated,64,11.921814,1.327452,0.000000,0.000000,0.474852,6014.0,6651.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/dolly/benchmark_hf_gpt2_public_dataset_dolly_templated_cuda_0.json,no_cache,public_dataset,dolly,templated,64,16.590860,1.000000,0.000000,0.000000,0.000000,0.0,11916.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/dolly/benchmark_hf_gpt2_public_dataset_dolly_templated_cuda_0.json,reactive_prefix_cache,public_dataset,dolly,templated,64,12.975449,1.278635,0.000000,0.000000,0.007469,89.0,11827.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/dolly/benchmark_hf_gpt2_public_dataset_dolly_templated_cuda_0.json,greedy_prefix_cache,public_dataset,dolly,templated,64,15.384385,1.078422,0.000000,0.000000,0.470544,5607.0,6309.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/dolly/benchmark_hf_gpt2_public_dataset_dolly_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,dolly,templated,64,13.414041,1.236828,0.000000,0.000000,0.455606,5429.0,6487.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/dolly/benchmark_hf_gpt2_public_dataset_dolly_templated_cuda_0.json,frequency_speculative,public_dataset,dolly,templated,64,13.487194,1.230119,0.000000,0.000000,0.365979,4361.0,7555.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/dolly/benchmark_hf_gpt2_public_dataset_dolly_templated_cuda_0.json,shadow_kv,public_dataset,dolly,templated,64,11.816381,1.404056,0.000000,0.000000,0.463075,5518.0,6398.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/oasst1/benchmark_hf_gpt2_public_dataset_oasst1_templated_cuda_0.json,no_cache,public_dataset,oasst1,templated,64,16.311559,1.000000,0.000000,0.000000,0.000000,0.0,17947.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/oasst1/benchmark_hf_gpt2_public_dataset_oasst1_templated_cuda_0.json,reactive_prefix_cache,public_dataset,oasst1,templated,64,16.243934,1.004163,0.000000,0.000000,0.004792,86.0,17861.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/oasst1/benchmark_hf_gpt2_public_dataset_oasst1_templated_cuda_0.json,greedy_prefix_cache,public_dataset,oasst1,templated,64,16.281963,1.001818,0.000000,0.000000,0.301889,5418.0,12529.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/oasst1/benchmark_hf_gpt2_public_dataset_oasst1_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,oasst1,templated,64,14.693162,1.110146,0.000000,0.000000,0.115005,2064.0,15883.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/oasst1/benchmark_hf_gpt2_public_dataset_oasst1_templated_cuda_0.json,frequency_speculative,public_dataset,oasst1,templated,64,15.556364,1.048546,0.000000,0.000000,0.071878,1290.0,16657.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/oasst1/benchmark_hf_gpt2_public_dataset_oasst1_templated_cuda_0.json,shadow_kv,public_dataset,oasst1,templated,64,14.728004,1.107520,0.000000,0.000000,0.162924,2924.0,15023.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/samsum/benchmark_hf_gpt2_public_dataset_samsum_templated_cuda_0.json,no_cache,public_dataset,samsum,templated,64,16.335943,1.000000,0.000000,0.000000,0.000000,0.0,17148.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/samsum/benchmark_hf_gpt2_public_dataset_samsum_templated_cuda_0.json,reactive_prefix_cache,public_dataset,samsum,templated,64,16.207379,1.007932,0.000000,0.000000,0.005715,98.0,17050.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/samsum/benchmark_hf_gpt2_public_dataset_samsum_templated_cuda_0.json,greedy_prefix_cache,public_dataset,samsum,templated,64,15.206618,1.074265,0.000000,0.000000,0.360042,6174.0,10974.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/samsum/benchmark_hf_gpt2_public_dataset_samsum_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,samsum,templated,64,15.594784,1.047526,0.000000,0.000000,0.354327,6076.0,11072.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/samsum/benchmark_hf_gpt2_public_dataset_samsum_templated_cuda_0.json,frequency_speculative,public_dataset,samsum,templated,64,15.278949,1.069180,0.000000,0.000000,0.348612,5978.0,11170.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/samsum/benchmark_hf_gpt2_public_dataset_samsum_templated_cuda_0.json,shadow_kv,public_dataset,samsum,templated,64,14.247880,1.146553,0.000000,0.000000,0.354327,6076.0,11072.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/ultrachat/benchmark_hf_gpt2_public_dataset_ultrachat_templated_cuda_0.json,no_cache,public_dataset,ultrachat,templated,64,20.470578,1.000000,0.000000,0.000000,0.000000,0.0,25606.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/ultrachat/benchmark_hf_gpt2_public_dataset_ultrachat_templated_cuda_0.json,reactive_prefix_cache,public_dataset,ultrachat,templated,64,16.407686,1.247621,0.000000,0.000000,0.000000,0.0,25606.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/ultrachat/benchmark_hf_gpt2_public_dataset_ultrachat_templated_cuda_0.json,greedy_prefix_cache,public_dataset,ultrachat,templated,64,19.448481,1.052554,0.000000,0.000000,0.228814,5859.0,19747.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/ultrachat/benchmark_hf_gpt2_public_dataset_ultrachat_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,ultrachat,templated,64,16.488221,1.241527,0.000000,0.000000,0.000000,0.0,25606.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/ultrachat/benchmark_hf_gpt2_public_dataset_ultrachat_templated_cuda_0.json,frequency_speculative,public_dataset,ultrachat,templated,64,16.506451,1.240156,0.000000,0.000000,0.000000,0.0,25606.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/ultrachat/benchmark_hf_gpt2_public_dataset_ultrachat_templated_cuda_0.json,shadow_kv,public_dataset,ultrachat,templated,64,16.063970,1.274316,0.000000,1.000000,0.000000,0.0,25606.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/xsum/benchmark_hf_gpt2_public_dataset_xsum_templated_cuda_0.json,no_cache,public_dataset,xsum,templated,64,19.436127,1.000000,0.000000,0.000000,0.000000,0.0,26198.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/xsum/benchmark_hf_gpt2_public_dataset_xsum_templated_cuda_0.json,reactive_prefix_cache,public_dataset,xsum,templated,64,18.161601,1.070177,0.000000,0.000000,0.003588,94.0,26104.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/xsum/benchmark_hf_gpt2_public_dataset_xsum_templated_cuda_0.json,greedy_prefix_cache,public_dataset,xsum,templated,64,18.069103,1.075655,0.000000,0.000000,0.226048,5922.0,20276.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/xsum/benchmark_hf_gpt2_public_dataset_xsum_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,xsum,templated,64,16.784995,1.157947,0.000000,0.000000,0.003588,94.0,26104.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/xsum/benchmark_hf_gpt2_public_dataset_xsum_templated_cuda_0.json,frequency_speculative,public_dataset,xsum,templated,64,17.596523,1.104544,0.000000,0.000000,0.000000,0.0,26198.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!gpt2/xsum/benchmark_hf_gpt2_public_dataset_xsum_templated_cuda_0.json,shadow_kv,public_dataset,xsum,templated,64,16.235505,1.197137,0.000000,0.000000,0.010764,282.0,25916.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/ag_news/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ag_news_templated_cuda_0.json,no_cache,public_dataset,ag_news,templated,64,103.667133,1.000000,0.000000,0.000000,0.000000,0.0,12049.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/ag_news/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ag_news_templated_cuda_0.json,reactive_prefix_cache,public_dataset,ag_news,templated,64,80.296051,1.291061,0.000000,0.000000,0.470578,5670.0,6379.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/ag_news/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ag_news_templated_cuda_0.json,greedy_prefix_cache,public_dataset,ag_news,templated,64,81.970313,1.264691,0.000000,0.000000,0.470578,5670.0,6379.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/ag_news/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ag_news_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,ag_news,templated,64,79.825133,1.298678,0.000000,0.000000,0.470578,5670.0,6379.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/ag_news/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ag_news_templated_cuda_0.json,frequency_speculative,public_dataset,ag_news,templated,64,81.873922,1.266180,0.000000,0.000000,0.455639,5490.0,6559.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/ag_news/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_ag_news_templated_cuda_0.json,shadow_kv,public_dataset,ag_news,templated,64,76.155023,1.361265,0.000000,0.000000,0.463109,5580.0,6469.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/alpaca_eval/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_alpaca_eval_templated_cuda_0.json,no_cache,public_dataset,alpaca_eval,templated,64,83.548181,1.000000,0.000000,0.000000,0.000000,0.0,8973.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/alpaca_eval/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_alpaca_eval_templated_cuda_0.json,reactive_prefix_cache,public_dataset,alpaca_eval,templated,64,72.885673,1.146291,0.000000,0.000000,0.638917,5733.0,3240.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/alpaca_eval/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_alpaca_eval_templated_cuda_0.json,greedy_prefix_cache,public_dataset,alpaca_eval,templated,64,68.381446,1.221796,0.000000,0.000000,0.638917,5733.0,3240.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/alpaca_eval/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_alpaca_eval_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,alpaca_eval,templated,64,71.795850,1.163691,0.000000,0.000000,0.638917,5733.0,3240.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/alpaca_eval/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_alpaca_eval_templated_cuda_0.json,frequency_speculative,public_dataset,alpaca_eval,templated,64,73.161341,1.141972,0.000000,0.000000,0.618634,5551.0,3422.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/alpaca_eval/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_alpaca_eval_templated_cuda_0.json,shadow_kv,public_dataset,alpaca_eval,templated,64,60.871647,1.372530,0.000000,0.000000,0.628775,5642.0,3331.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/banking77/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_banking77_templated_cuda_0.json,no_cache,public_dataset,banking77,templated,64,89.250031,1.000000,0.000000,0.000000,0.000000,0.0,8823.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/banking77/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_banking77_templated_cuda_0.json,reactive_prefix_cache,public_dataset,banking77,templated,64,70.058102,1.273943,0.000000,0.000000,0.656919,5796.0,3027.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/banking77/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_banking77_templated_cuda_0.json,greedy_prefix_cache,public_dataset,banking77,templated,64,70.756861,1.261362,0.000000,0.000000,0.656919,5796.0,3027.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/banking77/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_banking77_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,banking77,templated,64,65.753205,1.357349,0.000000,0.000000,0.656919,5796.0,3027.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/banking77/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_banking77_templated_cuda_0.json,frequency_speculative,public_dataset,banking77,templated,64,73.237062,1.218646,0.000000,0.000000,0.636065,5612.0,3211.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/banking77/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_banking77_templated_cuda_0.json,shadow_kv,public_dataset,banking77,templated,64,59.045556,1.511545,0.000000,0.000000,0.646492,5704.0,3119.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/cnn_dailymail/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_cnn_dailymail_templated_cuda_0.json,no_cache,public_dataset,cnn_dailymail,templated,64,300.695829,1.000000,0.000000,0.000000,0.000000,0.0,34086.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/cnn_dailymail/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_cnn_dailymail_templated_cuda_0.json,reactive_prefix_cache,public_dataset,cnn_dailymail,templated,64,279.726628,1.074963,0.000000,0.000000,0.190371,6489.0,27597.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/cnn_dailymail/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_cnn_dailymail_templated_cuda_0.json,greedy_prefix_cache,public_dataset,cnn_dailymail,templated,64,260.871341,1.152659,0.000000,0.000000,0.190371,6489.0,27597.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/cnn_dailymail/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_cnn_dailymail_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,cnn_dailymail,templated,64,269.484552,1.115818,0.000000,0.000000,0.190371,6489.0,27597.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/cnn_dailymail/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_cnn_dailymail_templated_cuda_0.json,frequency_speculative,public_dataset,cnn_dailymail,templated,64,267.702153,1.123248,0.000000,0.000000,0.184328,6283.0,27803.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/cnn_dailymail/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_cnn_dailymail_templated_cuda_0.json,shadow_kv,public_dataset,cnn_dailymail,templated,64,268.788534,1.118708,0.000000,0.000000,0.187350,6386.0,27700.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/daily_dialog/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_daily_dialog_templated_cuda_0.json,no_cache,public_dataset,daily_dialog,templated,64,120.089476,1.000000,0.000000,0.000000,0.000000,0.0,13635.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/daily_dialog/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_daily_dialog_templated_cuda_0.json,reactive_prefix_cache,public_dataset,daily_dialog,templated,64,90.555630,1.326140,0.000000,0.000000,0.471287,6426.0,7209.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/daily_dialog/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_daily_dialog_templated_cuda_0.json,greedy_prefix_cache,public_dataset,daily_dialog,templated,64,92.477575,1.298579,0.000000,0.000000,0.471287,6426.0,7209.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/daily_dialog/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_daily_dialog_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,daily_dialog,templated,64,89.476473,1.342135,0.000000,0.000000,0.471287,6426.0,7209.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/daily_dialog/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_daily_dialog_templated_cuda_0.json,frequency_speculative,public_dataset,daily_dialog,templated,64,92.650924,1.296150,0.000000,0.000000,0.456326,6222.0,7413.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/daily_dialog/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_daily_dialog_templated_cuda_0.json,shadow_kv,public_dataset,daily_dialog,templated,64,84.038457,1.428982,0.000000,0.000000,0.463806,6324.0,7311.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/dolly/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_dolly_templated_cuda_0.json,no_cache,public_dataset,dolly,templated,64,118.104365,1.000000,0.000000,0.000000,0.000000,0.0,12796.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/dolly/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_dolly_templated_cuda_0.json,reactive_prefix_cache,public_dataset,dolly,templated,64,102.806653,1.148801,0.000000,0.000000,0.433260,5544.0,7252.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/dolly/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_dolly_templated_cuda_0.json,greedy_prefix_cache,public_dataset,dolly,templated,64,100.743348,1.172329,0.000000,0.000000,0.433260,5544.0,7252.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/dolly/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_dolly_templated_cuda_0.json,strict_reactive_prefix_cache,public_dataset,dolly,templated,64,99.063153,1.192213,0.000000,0.000000,0.433260,5544.0,7252.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/dolly/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_dolly_templated_cuda_0.json,frequency_speculative,public_dataset,dolly,templated,64,102.491708,1.152331,0.000000,0.000000,0.419506,5368.0,7428.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/dolly/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_dolly_templated_cuda_0.json,shadow_kv,public_dataset,dolly,templated,64,94.616088,1.248248,0.000000,0.000000,0.426383,5456.0,7340.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/oasst1/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_oasst1_templated_cuda_0.json,no_cache,public_dataset,oasst1,templated,64,140.460901,1.000000,0.000000,0.000000,0.000000,0.0,16360.0,0.000000,0.0,0.0
results/results_T4_123_templated.zip!microsoft_Phi-3-mini-4k-instruct/oasst1/benchmark_hf_microsoft_Phi-3-mini-4k-instruct_public_dataset_oasst1_templated_cuda_0.json,reactive_prefix_cache,public_dataset,oasst1,templated,64,122.444163,1.147142,0.000000,0.000000,0.342726,5607.0,10753.0,0.000000,0.0,0.0
