engine,model,mode,seed,dataset,latency_ms,speedup,hit_rate,waste
shadow_kv_plus,Qwen2.5-1.5B,templated,123,daily_dialog,72.98,1.4615,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,123,dolly,87.95,1.2156,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,123,oasst1,105.46,1.2313,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,123,samsum,107.75,1.3584,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,123,ultrachat,189.03,1.2407,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,123,xsum,199.65,1.2295,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,456,ag_news,70.54,1.3388,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,456,alpaca_eval,60.2,1.2669,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,456,banking77,54.18,1.4325,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,456,cnn_dailymail,234.29,1.1789,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,456,daily_dialog,77.26,1.4364,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,456,dolly,70.9,1.3851,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,456,oasst1,87.6,1.3693,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,456,samsum,98.07,1.411,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,456,ultrachat,193.19,1.2191,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,templated,456,xsum,185.69,1.2181,0.9844,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,42,ag_news,60.34,1.1105,0.9833,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,42,alpaca_eval,68.28,0.8179,0.9833,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,42,banking77,54.19,0.9665,0.9833,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,42,cnn_dailymail,253.68,0.9974,0.0,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,42,daily_dialog,78.94,1.0209,0.9677,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,42,dolly,86.17,0.8855,0.9516,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,42,oasst1,81.58,1.1006,0.9677,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,42,samsum,117.54,0.9995,0.0,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,42,ultrachat,198.74,0.9993,0.0,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,42,xsum,205.56,1.0007,0.0,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,123,ag_news,64.66,1.1699,0.9836,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,123,alpaca_eval,54.72,1.0045,0.9677,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,123,banking77,67.98,0.9129,0.9836,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,123,cnn_dailymail,252.19,1.0002,0.0,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,123,daily_dialog,72.88,1.1289,0.9836,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,123,dolly,78.08,1.036,0.9677,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,123,oasst1,101.68,1.0305,0.9524,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,123,samsum,116.73,0.9968,0.0,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,123,ultrachat,198.54,0.9991,0.0,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,123,xsum,210.85,1.002,0.0,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,456,ag_news,61.22,1.1254,0.9833,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,456,alpaca_eval,53.74,1.21,0.9672,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,456,banking77,70.89,0.7391,0.9833,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,456,cnn_dailymail,248.53,0.9997,0.0,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,456,daily_dialog,78.52,1.1275,0.9833,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,456,dolly,70.87,1.1221,0.9833,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,456,oasst1,87.97,1.077,0.9833,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,456,samsum,102.59,1.0555,0.9833,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,456,ultrachat,201.18,0.9993,0.0,0.0
shadow_kv_plus,Qwen2.5-1.5B,semantic,456,xsum,192.56,1.0004,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,42,ag_news,45.65,1.0007,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,42,alpaca_eval,34.74,0.9999,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,42,banking77,38.25,0.899,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,42,cnn_dailymail,153.15,1.0009,0.0,1.0
shadow_kv_plus,TinyLlama-1.1B,raw,42,daily_dialog,52.23,1.0112,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,42,dolly,50.7,0.9964,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,42,oasst1,59.16,1.0014,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,42,samsum,77.15,0.9996,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,42,ultrachat,122.93,1.0006,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,42,xsum,128.06,0.9988,0.0,1.0
shadow_kv_plus,TinyLlama-1.1B,raw,123,ag_news,49.33,1.0001,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,123,alpaca_eval,35.9,0.9997,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,123,banking77,33.92,0.995,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,123,cnn_dailymail,151.93,1.0029,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,123,daily_dialog,55.07,0.9523,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,123,dolly,52.96,1.1228,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,123,oasst1,69.75,1.0001,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,123,samsum,75.89,1.0006,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,123,ultrachat,125.14,1.0006,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,123,xsum,129.08,1.0001,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,456,ag_news,48.2,0.9737,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,456,alpaca_eval,36.01,0.9898,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,456,banking77,33.09,1.0007,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,456,cnn_dailymail,150.6,0.9983,0.0,1.0
shadow_kv_plus,TinyLlama-1.1B,raw,456,daily_dialog,55.07,1.0405,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,456,dolly,53.97,0.8815,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,456,oasst1,64.31,0.9502,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,456,samsum,72.73,0.9927,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,456,ultrachat,126.7,1.0003,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,raw,456,xsum,121.2,0.9997,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,42,ag_news,52.02,1.3925,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,42,alpaca_eval,49.96,1.1769,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,42,banking77,37.69,1.5879,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,42,cnn_dailymail,162.19,1.1437,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,42,daily_dialog,54.47,1.5097,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,42,dolly,54.27,1.4006,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,42,oasst1,65.54,1.2776,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,42,samsum,83.43,1.3023,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,42,ultrachat,130.13,1.2011,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,42,xsum,135.56,1.1737,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,123,ag_news,52.97,1.4317,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,123,alpaca_eval,39.55,1.4995,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,123,banking77,46.92,1.2624,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,123,cnn_dailymail,161.14,1.1399,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,123,daily_dialog,55.95,1.4877,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,123,dolly,56.74,1.3937,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,123,oasst1,74.14,1.2944,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,123,samsum,80.83,1.3239,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,123,ultrachat,133.73,1.1793,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,123,xsum,136.71,1.1821,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,456,ag_news,53.29,1.3831,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,456,alpaca_eval,39.37,1.5066,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,456,banking77,37.81,1.5749,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,456,cnn_dailymail,159.04,1.1407,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,456,daily_dialog,59.34,1.4688,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,456,dolly,51.95,1.414,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,456,oasst1,69.19,1.2663,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,456,samsum,78.37,1.3204,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,456,ultrachat,133.99,1.1919,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,templated,456,xsum,129.71,1.1795,0.9844,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,42,ag_news,52.5,1.0129,0.9833,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,42,alpaca_eval,40.34,1.1484,0.9836,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,42,banking77,39.1,1.1565,0.9833,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,42,cnn_dailymail,163.14,1.0002,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,42,daily_dialog,61.84,1.0005,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,42,dolly,53.81,1.1242,0.9677,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,42,oasst1,62.26,1.1039,0.9677,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,42,samsum,87.95,1.0005,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,42,ultrachat,132.54,0.9968,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,42,xsum,137.46,0.9998,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,123,ag_news,55.74,0.9986,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,123,alpaca_eval,41.29,1.0681,0.9677,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,123,banking77,37.38,1.1968,0.9677,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,123,cnn_dailymail,161.94,1.0,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,123,daily_dialog,59.23,1.0666,0.9677,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,123,dolly,63.76,0.9963,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,123,oasst1,79.8,0.9986,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,123,samsum,86.26,1.0,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,123,ultrachat,134.99,0.9972,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,123,xsum,140.84,0.9975,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,456,ag_news,53.77,1.0107,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,456,alpaca_eval,49.8,0.888,0.9672,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,456,banking77,38.54,1.1623,0.9667,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,456,cnn_dailymail,160.45,1.0001,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,456,daily_dialog,58.85,1.1253,0.9677,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,456,dolly,51.52,1.1361,0.9516,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,456,oasst1,65.47,1.0887,0.9516,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,456,samsum,83.41,0.9939,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,456,ultrachat,136.2,1.0019,0.0,0.0
shadow_kv_plus,TinyLlama-1.1B,semantic,456,xsum,130.84,0.9967,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,42,ag_news,104.66,0.7988,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,42,alpaca_eval,81.47,0.7992,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,42,banking77,82.88,0.8037,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,42,cnn_dailymail,427.63,0.8002,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,42,daily_dialog,127.91,0.8001,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,42,dolly,127.89,0.7957,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,42,oasst1,138.74,0.7987,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,42,samsum,205.26,0.7963,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,42,ultrachat,355.6,0.8001,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,42,xsum,357.85,0.7991,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,123,ag_news,114.24,0.7999,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,123,alpaca_eval,82.99,0.8,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,123,banking77,83.27,0.8045,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,123,cnn_dailymail,428.54,0.7994,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,123,daily_dialog,130.63,0.8055,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,123,dolly,137.58,0.8002,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,123,oasst1,163.45,0.8005,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,123,samsum,201.54,0.794,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,123,ultrachat,359.19,0.7967,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,123,xsum,364.73,0.7967,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,456,ag_news,107.45,0.8019,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,456,alpaca_eval,83.33,0.7977,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,456,banking77,82.21,0.7998,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,456,cnn_dailymail,419.91,0.7986,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,456,daily_dialog,145.77,0.7997,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,456,dolly,121.46,0.7982,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,456,oasst1,147.06,0.7957,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,456,samsum,182.32,0.7973,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,456,ultrachat,362.03,0.7984,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,raw,456,xsum,346.33,0.7987,0.0,0.0
shadow_kv_plus_lite,Gemma-2B,templated,42,ag_news,103.83,1.4853,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,42,alpaca_eval,81.09,1.5054,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,42,banking77,83.64,1.3995,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,42,cnn_dailymail,408.43,1.0092,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,42,daily_dialog,125.81,1.4274,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,42,dolly,124.5,1.3071,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,42,oasst1,136.02,1.336,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,42,samsum,197.94,1.2416,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,42,ultrachat,340.98,1.0502,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,42,xsum,340.2,1.0688,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,123,ag_news,112.13,1.4536,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,123,alpaca_eval,82.9,1.4932,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,123,banking77,83.44,1.4349,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,123,cnn_dailymail,406.42,1.011,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,123,daily_dialog,129.28,1.4184,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,123,dolly,133.38,1.2512,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,123,oasst1,158.26,1.2621,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,123,samsum,194.41,1.2638,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,123,ultrachat,343.33,1.0623,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,123,xsum,347.76,1.0584,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,456,ag_news,107.18,1.453,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,456,alpaca_eval,83.24,1.4469,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,456,banking77,82.77,1.4068,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,456,cnn_dailymail,401.1,1.0239,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,456,daily_dialog,141.0,1.3652,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,456,dolly,118.59,1.3168,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,456,oasst1,144.57,1.2801,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,456,samsum,177.94,1.2824,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,456,ultrachat,347.34,1.0452,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,templated,456,xsum,327.85,1.0551,0.6,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,42,ag_news,104.53,0.9856,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,42,alpaca_eval,82.1,0.944,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,42,banking77,83.88,0.9906,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,42,cnn_dailymail,467.32,0.8298,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,42,daily_dialog,129.98,0.9834,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,42,dolly,127.02,0.9713,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,42,oasst1,138.48,0.9842,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,42,samsum,201.45,0.9516,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,42,ultrachat,357.63,0.83,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,42,xsum,385.65,0.83,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,123,ag_news,113.9,0.9915,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,123,alpaca_eval,85.62,0.9233,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,123,banking77,83.57,0.9869,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,123,cnn_dailymail,457.32,0.8291,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,123,daily_dialog,132.07,0.9845,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,123,dolly,136.7,0.9443,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,123,oasst1,163.67,0.9447,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,123,samsum,198.17,0.9298,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,123,ultrachat,363.96,0.8299,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,123,xsum,358.06,0.9242,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,456,ag_news,108.58,0.965,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,456,alpaca_eval,83.44,0.9626,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,456,banking77,83.91,0.9627,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,456,cnn_dailymail,453.89,0.8304,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,456,daily_dialog,144.6,0.9805,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,456,dolly,123.93,0.9298,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,456,oasst1,145.5,0.9536,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,456,samsum,180.89,0.9754,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,456,ultrachat,366.2,0.8301,0.35,0.0
shadow_kv_plus_lite,Gemma-2B,semantic,456,xsum,363.32,0.8301,0.35,0.0
shadow_kv_plus_lite,GPT-2,raw,42,ag_news,20.89,0.7736,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,42,alpaca_eval,23.34,0.8192,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,42,banking77,15.48,0.9469,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,42,cnn_dailymail,25.9,0.7928,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,42,daily_dialog,23.67,0.6224,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,42,dolly,24.76,0.7626,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,42,oasst1,21.55,0.8796,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,42,samsum,19.0,0.7928,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,42,ultrachat,22.0,0.8953,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,42,xsum,24.73,0.816,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,123,ag_news,21.35,0.7746,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,123,alpaca_eval,18.47,0.9176,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,123,banking77,19.32,0.864,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,123,cnn_dailymail,24.45,0.8081,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,123,daily_dialog,21.29,0.7243,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,123,dolly,23.13,0.7984,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,123,oasst1,24.43,0.7829,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,123,samsum,19.23,0.9782,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,123,ultrachat,23.8,0.7712,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,123,xsum,22.61,0.8588,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,456,ag_news,20.26,0.7953,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,456,alpaca_eval,21.91,0.8282,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,456,banking77,15.1,0.998,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,456,cnn_dailymail,28.34,0.7415,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,456,daily_dialog,16.1,0.9066,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,456,dolly,25.01,0.7775,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,456,oasst1,26.56,0.7114,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,456,samsum,20.52,1.0063,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,456,ultrachat,25.79,0.7906,0.0,0.0
shadow_kv_plus_lite,GPT-2,raw,456,xsum,24.25,0.8673,0.0,0.0
shadow_kv_plus_lite,GPT-2,templated,42,ag_news,17.02,1.13,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,42,alpaca_eval,16.79,0.8904,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,42,banking77,19.26,0.9343,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,42,cnn_dailymail,26.97,0.8947,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,42,daily_dialog,25.43,0.7952,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,42,dolly,25.05,0.7336,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,42,oasst1,25.31,0.7919,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,42,samsum,25.36,0.8228,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,42,ultrachat,23.99,0.8948,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,42,xsum,24.51,0.8838,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,123,ag_news,22.59,0.8475,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,123,alpaca_eval,24.31,0.6546,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,123,banking77,24.52,0.7723,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,123,cnn_dailymail,27.29,0.8707,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,123,daily_dialog,19.0,1.0251,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,123,dolly,20.56,0.9255,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,123,oasst1,21.66,0.9389,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,123,samsum,23.62,0.8406,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,123,ultrachat,25.86,0.8365,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,123,xsum,25.81,0.8413,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,456,ag_news,17.21,0.9751,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,456,alpaca_eval,27.11,0.776,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,456,banking77,26.33,0.7717,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,456,cnn_dailymail,27.11,0.877,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,456,daily_dialog,23.04,0.8559,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,456,dolly,26.64,0.7013,0.6,0.0
shadow_kv_plus_lite,GPT-2,templated,456,oasst1,27.47,0.7512,0.6,0.0
