model_slug,model_params_B,dataset,mode,engine,mean_latency_ms,latency_ci_95_lower,latency_ci_95_upper,throughput_rps,cached_tokens_mean,gpu_energy_j,speedup_vs_no_cache_pct
qwen25_3b,3.09,cnn_dailymail,templated,vllm_no_cache,13.78344429866054,13.78344429866054,13.78344429866054,72.55080648435448,0,2110.6504515362863,0.0
qwen25_3b,3.09,daily_dialog,rag,vllm_apc,8.257670194373079,8.257670194373079,8.257670194373079,121.0995324905828,0,1112.7216495189982,19.898352121684635
qwen25_3b,3.09,daily_dialog,rag,vllm_apc_shadowkv_plus,8.470059812037322,8.470059812037322,8.470059812037322,118.0629207102928,0,1138.2319082173915,17.838115037047366
qwen25_3b,3.09,daily_dialog,rag,vllm_no_cache,10.308989157024005,10.308989157024005,10.308989157024005,97.00272109789276,0,1580.4644052925655,0.0
qwen25_3b,3.09,daily_dialog,templated,vllm_apc,8.300608190789413,8.300608190789413,8.300608190789413,120.47309992412698,0,1110.1628234388204,16.452934440319794
qwen25_3b,3.09,daily_dialog,templated,vllm_apc_shadowkv_plus,8.438540834934958,8.438540834934958,8.438540834934958,118.50390008899068,0,1143.2401854112716,15.064618379812911
qwen25_3b,3.09,daily_dialog,templated,vllm_no_cache,9.935248036760832,9.935248036760832,9.935248036760832,100.65173977538944,0,1528.2952226001023,0.0
qwen25_3b,3.09,dolly,rag,vllm_apc,8.405038665206357,8.405038665206357,8.405038665206357,118.97625220210077,0,1128.3458218024737,17.500303391912457
qwen25_3b,3.09,dolly,rag,vllm_apc_shadowkv_plus,8.606043000772091,8.606043000772091,8.606043000772091,116.19742080190451,0,1172.3848853776522,15.527344389388206
qwen25_3b,3.09,dolly,rag,vllm_no_cache,10.187963120803042,10.187963120803042,10.187963120803042,98.1550471024062,0,1556.3473384437411,0.0
qwen25_3b,3.09,dolly,templated,vllm_apc,8.219874859930657,8.219874859930657,8.219874859930657,121.65635329494982,0,1092.67631545327,13.282381568241997
qwen25_3b,3.09,dolly,templated,vllm_apc_shadowkv_plus,8.438467954311832,8.438467954311832,8.438467954311832,118.5049235731264,0,1133.4295216813591,10.97627924024087
qwen25_3b,3.09,dolly,templated,vllm_no_cache,9.478898300694508,9.478898300694508,9.478898300694508,105.49749224830605,0,1428.246538173427,0.0
qwen25_3b,3.09,oasst1,rag,vllm_apc,9.459191733335436,9.459191733335436,9.459191733335436,105.71727777499936,0,1365.7693180494375,22.55386048247155
qwen25_3b,3.09,oasst1,rag,vllm_apc_shadowkv_plus,9.68008137719194,9.68008137719194,9.68008137719194,103.30491666693888,0,1409.9584364763946,20.745349707095198
qwen25_3b,3.09,oasst1,rag,vllm_no_cache,12.213897028649864,12.213897028649864,12.213897028649864,81.8739504397591,0,1872.9359620502,0.0
qwen25_3b,3.09,oasst1,templated,vllm_apc,9.586159371893205,9.586159371893205,9.586159371893205,104.317063925728,0,1379.16160859995,19.599609443837192
qwen25_3b,3.09,oasst1,templated,vllm_apc_shadowkv_plus,9.814071675516509,9.814071675516509,9.814071675516509,101.89450750545602,0,1427.0562871179625,17.688078713647656
qwen25_3b,3.09,oasst1,templated,vllm_no_cache,11.923025877836873,11.923025877836873,11.923025877836873,83.87132681300734,0,1818.6015794275004,0.0
qwen25_3b,3.09,samsum,rag,vllm_apc,9.013215858054789,9.013215858054789,9.013215858054789,110.94819160536758,0,1301.376906496767,22.553860482471546
qwen25_3b,3.09,samsum,rag,vllm_apc_shadowkv_plus,9.223691139348771,9.223691139348771,9.223691139348771,108.41646634653075,0,1343.4826248485474,20.74534970709519
qwen25_3b,3.09,samsum,rag,vllm_no_cache,11.638044083546369,11.638044083546369,11.638044083546369,85.92509126286775,0,1784.631984441173,0.0
qwen25_3b,3.09,samsum,templated,vllm_apc,9.134197308222,9.134197308222,9.134197308222,109.47869487118108,0,1314.1377859638962,19.599609443837192
qwen25_3b,3.09,samsum,templated,vllm_apc_shadowkv_plus,9.351364149446288,9.351364149446288,9.351364149446288,106.93626983387358,0,1359.7743570478367,17.688078713647652
qwen25_3b,3.09,samsum,templated,vllm_no_cache,11.36088673828196,11.36088673828196,11.36088673828196,88.02129825221937,0,1732.8593242712068,0.0
qwen25_3b,3.09,ultrachat,rag,vllm_apc,11.80732882557866,11.80732882557866,11.80732882557866,84.69316089797229,0,1591.0384040481238,19.898352121684635
qwen25_3b,3.09,ultrachat,rag,vllm_apc_shadowkv_plus,12.111016669228492,12.111016669228492,12.111016669228492,82.56945121219975,0,1627.5145535900078,17.838115037047363
qwen25_3b,3.09,ultrachat,rag,vllm_no_cache,14.740431861670936,14.740431861670936,14.740431861670936,67.84061751950885,0,2259.8459966502323,0.0
qwen25_3b,3.09,ultrachat,templated,vllm_apc,11.868724235042295,11.868724235042295,11.868724235042295,84.25505388755342,0,1587.3796358695747,16.45293444031979
qwen25_3b,3.09,ultrachat,templated,vllm_apc_shadowkv_plus,12.065948881567625,12.065948881567625,12.065948881567625,82.87785816228975,0,1634.67569883871,15.064618379812922
qwen25_3b,3.09,ultrachat,templated,vllm_no_cache,14.206033635692572,14.206033635692572,14.206033635692572,70.39262510877816,0,2185.251264708608,0.0
qwen25_3b,3.09,xsum,rag,vllm_apc,11.756244384741628,11.756244384741628,11.756244384741628,85.06117832136044,0,1776.4579674821043,21.828997691967103
qwen25_3b,3.09,xsum,rag,vllm_apc_shadowkv_plus,12.117624543156392,12.117624543156392,12.117624543156392,82.5244251823898,0,1862.9649021292037,19.426066256296824
qwen25_3b,3.09,xsum,rag,vllm_no_cache,15.039137324114302,15.039137324114302,15.039137324114302,66.49317566883065,0,2310.385544096296,0.0
qwen25_3b,3.09,xsum,templated,vllm_apc,11.766407188220729,11.766407188220729,11.766407188220729,84.98770984239722,0,1767.7191758886156,20.14332226122824
qwen25_3b,3.09,xsum,templated,vllm_apc_shadowkv_plus,12.09067088153025,12.09067088153025,12.09067088153025,82.70839639904543,0,1857.9094737804876,17.942597703189374
qwen25_3b,3.09,xsum,templated,vllm_no_cache,14.7344060902598,14.7344060902598,14.7344060902598,67.86836156640554,0,2256.270652941808,0.0
qwen25_7b,7.61,ag_news,rag,vllm_apc,12.989376786616893,12.989376786616893,12.989376786616893,76.98598758258453,0,1732.8058031625817,14.818189299855907
qwen25_7b,7.61,ag_news,rag,vllm_apc_shadowkv_plus,12.85572876893569,12.85572876893569,12.85572876893569,77.78633307948895,0,1717.434155976336,15.694627048147206
qwen25_7b,7.61,ag_news,rag,vllm_no_cache,15.249002903145518,15.249002903145518,15.249002903145518,65.5780582082336,0,2334.094466796232,0.0
qwen25_7b,7.61,ag_news,templated,vllm_apc,13.019796102902983,13.019796102902983,13.019796102902983,76.80611832139466,0,1731.8428593645212,12.882802545243935
qwen25_7b,7.61,ag_news,templated,vllm_apc_shadowkv_plus,12.82736672897801,12.82736672897801,12.82736672897801,77.95832310157027,0,1720.9959021860766,14.170373228519026
qwen25_7b,7.61,ag_news,templated,vllm_no_cache,14.945150307050175,14.945150307050175,14.945150307050175,66.91133775538297,0,2279.4771630112614,0.0
qwen25_7b,7.61,alpaca_eval,rag,vllm_apc,15.57820402408945,15.57820402408945,15.57820402408945,64.19225210131052,0,2091.317139864253,17.500303391912436
qwen25_7b,7.61,alpaca_eval,rag,vllm_apc_shadowkv_plus,15.36935033722321,15.36935033722321,15.36935033722321,65.06455888236786,0,2093.737392645825,18.60635937726871
qwen25_7b,7.61,alpaca_eval,rag,vllm_no_cache,18.88274098521024,18.88274098521024,18.88274098521024,52.95841322947988,0,2884.590700455741,0.0
qwen25_7b,7.61,alpaca_eval,templated,vllm_apc,15.3605908706091,15.3605908706091,15.3605908706091,65.10166232689633,0,2041.8989487905512,13.282381568242
qwen25_7b,7.61,alpaca_eval,templated,vllm_apc_shadowkv_plus,15.198870242984022,15.198870242984022,15.198870242984022,65.79436392396414,0,2041.4663328548836,14.195369082659134
qwen25_7b,7.61,alpaca_eval,templated,vllm_no_cache,17.71334493312572,17.71334493312572,17.71334493312572,56.4546111293695,0,2668.98354404277,0.0
qwen25_7b,7.61,banking77,rag,vllm_apc,11.43303261633844,11.43303261633844,11.43303261633844,87.46585735887292,0,1525.1867422731214,14.818189299855902
qwen25_7b,7.61,banking77,rag,vllm_apc_shadowkv_plus,11.31539786215743,11.31539786215743,11.31539786215743,88.3751514689857,0,1511.6568750181914,15.694627048147217
qwen25_7b,7.61,banking77,rag,vllm_no_cache,13.421917804242096,13.421917804242096,13.421917804242096,74.50500104269321,0,2054.43098671147,0.0
qwen25_7b,7.61,banking77,templated,vllm_apc,11.459807190744806,11.459807190744806,11.459807190744806,87.26150303886631,0,1524.3391752164578,12.882802545243944
qwen25_7b,7.61,banking77,templated,vllm_apc_shadowkv_plus,11.290434068033289,11.290434068033289,11.290434068033289,88.57055397288131,0,1514.791864575892,14.170373228519033
qwen25_7b,7.61,banking77,templated,vllm_no_cache,13.154471821360424,13.154471821360424,13.154471821360424,76.01977590435713,0,2006.357747644804,0.0
qwen25_7b,7.61,cnn_dailymail,rag,vllm_apc,17.744320541288015,17.744320541288015,17.744320541288015,56.35606038975515,0,2681.301831734611,21.828997691967096
qwen25_7b,7.61,cnn_dailymail,rag,vllm_apc_shadowkv_plus,17.35020535960945,17.35020535960945,17.35020535960945,57.636205409300686,0,2667.4224403116364,23.56523654681308
qwen25_7b,7.61,cnn_dailymail,rag,vllm_no_cache,22.699364236582905,22.699364236582905,22.699364236582905,44.0540972679919,0,3487.1869218380302,0.0
qwen25_7b,7.61,cnn_dailymail,templated,vllm_apc,17.769880554564015,17.769880554564015,17.769880554564015,56.2749984125898,0,2669.6474214320524,20.14332226122823
qwen25_7b,7.61,cnn_dailymail,templated,vllm_apc_shadowkv_plus,17.402876992662183,17.402876992662183,17.402876992662183,57.46176338668854,0,2674.208102471427,21.792612197746607
qwen25_7b,7.61,cnn_dailymail,templated,vllm_no_cache,22.252216167435723,22.252216167435723,22.252216167435723,44.93934412984075,0,3407.468342730955,0.0
qwen25_7b,7.61,daily_dialog,rag,vllm_apc,12.923172334088088,12.923172334088088,12.923172334088088,77.38038108199257,0,1741.398396657146,19.89835212168465
qwen25_7b,7.61,daily_dialog,rag,vllm_apc_shadowkv_plus,12.844021605418018,12.844021605418018,12.844021605418018,77.85723433991797,0,1726.0179438572234,20.38895176961462
qwen25_7b,7.61,daily_dialog,rag,vllm_no_cache,16.133466259920194,16.133466259920194,16.133466259920194,61.98296038119626,0,2473.411191864451,0.0
qwen25_7b,7.61,daily_dialog,templated,vllm_apc,13.01766842245522,13.01766842245522,13.01766842245522,76.81867194243628,0,1741.0448967461575,16.45293444031979
qwen25_7b,7.61,daily_dialog,templated,vllm_apc_shadowkv_plus,12.839322526634517,12.839322526634517,12.839322526634517,77.88572940087387,0,1739.4511388908743,17.59755387345343
qwen25_7b,7.61,daily_dialog,templated,vllm_no_cache,15.58123955072522,15.58123955072522,15.58123955072522,64.17974620982292,0,2396.793102643539,0.0
qwen25_7b,7.61,dolly,rag,vllm_apc,13.32540379862272,13.32540379862272,13.32540379862272,75.04463017498632,0,1788.8869163979757,17.500303391912443
qwen25_7b,7.61,dolly,rag,vllm_apc_shadowkv_plus,13.146752927956232,13.146752927956232,13.146752927956232,76.06440962874761,0,1790.9571708098017,18.60635937726872
qwen25_7b,7.61,dolly,rag,vllm_no_cache,16.152064003246785,16.152064003246785,16.152064003246785,61.91159221502504,0,2467.4433469920764,0.0
qwen25_7b,7.61,dolly,templated,vllm_apc,13.139260188131212,13.139260188131212,13.139260188131212,76.10778580237778,0,1746.615204585994,13.282381568241997
qwen25_7b,7.61,dolly,templated,vllm_apc_shadowkv_plus,13.000926355659994,13.000926355659994,13.000926355659994,76.91759591920517,0,1746.245150244455,14.195369082659129
qwen25_7b,7.61,dolly,templated,vllm_no_cache,15.151777027261293,15.151777027261293,15.151777027261293,65.99885928896565,0,2283.015641678108,0.0
qwen25_7b,7.61,oasst1,rag,vllm_apc,14.856839753528158,14.856839753528158,14.856839753528158,67.30906549372475,0,2145.110964083508,22.553860482471546
qwen25_7b,7.61,oasst1,rag,vllm_apc_shadowkv_plus,14.71374179039216,14.71374179039216,14.71374179039216,67.9636773735546,0,2143.139459383013,23.299805447993087
qwen25_7b,7.61,oasst1,rag,vllm_no_cache,19.18344780783501,19.18344780783501,19.18344780783501,52.12827277021466,0,2941.679399386498,0.0
qwen25_7b,7.61,oasst1,templated,vllm_apc,15.046639649199568,15.046639649199568,15.046639649199568,66.46002185964471,0,2164.7613958368324,19.599609443837192
qwen25_7b,7.61,oasst1,templated,vllm_apc_shadowkv_plus,14.817374870611172,14.817374870611172,14.817374870611172,67.48833776105666,0,2154.582589858304,20.824665547328035
qwen25_7b,7.61,oasst1,templated,vllm_no_cache,18.71463502243674,18.71463502243674,18.71463502243674,53.43411713886552,0,2854.515721003145,0.0
qwen25_7b,7.61,samsum,rag,vllm_apc,14.15637904824042,14.15637904824042,14.15637904824042,70.63953265113341,0,2043.974654898672,22.553860482471556
qwen25_7b,7.61,samsum,rag,vllm_apc_shadowkv_plus,14.020027775642005,14.020027775642005,14.020027775642005,71.32653486873768,0,2042.0961014311376,23.299805447993094
qwen25_7b,7.61,samsum,rag,vllm_no_cache,18.27899897455366,18.27899897455366,18.27899897455366,54.70759101152684,0,2802.9869950119173,0.0
qwen25_7b,7.61,samsum,templated,vllm_apc,14.337230380759028,14.337230380759028,14.337230380759028,69.74847815391378,0,2062.6986207606296,19.599609443837192
qwen25_7b,7.61,samsum,templated,vllm_apc_shadowkv_plus,14.118774830187617,14.118774830187617,14.118774830187617,70.82767534913025,0,2052.999718566014,20.824665547328035
qwen25_7b,7.61,samsum,templated,vllm_no_cache,17.832289472205876,17.832289472205876,17.832289472205876,56.078048842726574,0,2719.932853558945,0.0
qwen25_7b,7.61,ultrachat,rag,vllm_apc,18.47835304952905,18.47835304952905,18.47835304952905,54.1173770908921,0,2489.95939552989,19.89835212168465
qwen25_7b,7.61,ultrachat,rag,vllm_apc_shadowkv_plus,18.365178430272824,18.365178430272824,18.365178430272824,54.45087309098061,0,2467.9674705171037,20.388951769614625
qwen25_7b,7.61,ultrachat,rag,vllm_no_cache,23.068630345283324,23.068630345283324,23.068630345283324,43.3489108383265,0,3536.636675452404,0.0
qwen25_7b,7.61,ultrachat,templated,vllm_apc,18.6134694155038,18.6134694155038,18.6134694155038,53.724535586421375,0,2489.453939439903,16.45293444031979
qwen25_7b,7.61,ultrachat,templated,vllm_apc_shadowkv_plus,18.358459396081813,18.358459396081813,18.358459396081813,54.47080163019709,0,2487.175085644252,17.59755387345342
qwen25_7b,7.61,ultrachat,templated,vllm_no_cache,22.279022358011645,22.279022358011645,22.279022358011645,44.8852729680212,0,3427.083381106102,0.0
qwen25_7b,7.61,xsum,rag,vllm_apc,18.96855524540291,18.96855524540291,18.96855524540291,52.71882792667371,0,2866.293009445723,21.828997691967103
qwen25_7b,7.61,xsum,rag,vllm_apc_shadowkv_plus,18.547248857292587,18.547248857292587,18.547248857292587,53.91635210667971,0,2851.456036546892,23.56523654681309
qwen25_7b,7.61,xsum,rag,vllm_no_cache,24.26546249292967,24.26546249292967,24.26546249292967,41.21083619532799,0,3727.7785657680506,0.0
qwen25_7b,7.61,xsum,templated,vllm_apc,18.995878721822923,18.995878721822923,18.995878721822923,52.64299770724353,0,2853.8345258896866,20.143322261228235
qwen25_7b,7.61,xsum,templated,vllm_apc_shadowkv_plus,18.603554466690344,18.603554466690344,18.603554466690344,53.75316861035883,0,2858.70986220086,21.792612197746607
qwen25_7b,7.61,xsum,templated,vllm_no_cache,23.787464316963568,23.787464316963568,23.787464316963568,42.03894903110246,0,3642.559959151975,0.0
