gpu,model,model_params_B,dataset,mode,seed,engine,requests_seen,mean_latency_ms,wasted_compute_ms,gpu_tdp_w,estimated_gpu_energy_j,estimated_waste_energy_j,estimated_joules_per_request,calibration_source
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,123,shadow_kv,16,205.7609,0.0,70,202.66,35.81,12.6663,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,123,shadow_kv_plus,16,200.1365,0.0,70,214.76,29.04,13.4222,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,123,shadow_kv_plus_best_latency,16,205.2025,0.0,70,202.25,33.83,12.6408,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,123,shadow_kv_plus_raw_observer,16,205.0181,0.0,70,209.29,25.21,13.0805,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,42,no_cache,16,105.0591,0.0,70,86.34,0.0,5.3964,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,42,reactive_prefix_cache,16,80.671,0.0,70,67.86,0.0,4.2413,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,42,greedy_prefix_cache,16,80.8865,0.0,70,68.06,0.0,4.2541,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,42,strict_reactive_prefix_cache,16,82.3164,0.0,70,72.58,0.0,4.536,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,42,frequency_speculative,16,79.7314,0.0,70,97.83,23.54,6.1146,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,42,shadow_kv,16,80.847,0.0,70,91.69,17.29,5.7307,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,42,shadow_kv_plus,16,74.4962,0.0,70,72.57,9.12,4.5356,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,42,shadow_kv_plus_best_latency,16,85.2768,0.0,70,94.17,17.75,5.8854,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,42,shadow_kv_plus_raw_observer,16,82.1759,0.0,70,84.69,13.64,5.2929,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,42,no_cache,16,101.4419,0.0,70,85.14,0.0,5.321,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,42,reactive_prefix_cache,16,77.1186,0.0,70,66.54,0.0,4.159,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,42,greedy_prefix_cache,16,75.9535,0.0,70,63.39,0.0,3.962,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,42,strict_reactive_prefix_cache,16,73.5472,0.0,70,63.16,0.0,3.9474,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,42,frequency_speculative,16,72.9672,0.0,70,80.47,19.93,5.0294,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,42,shadow_kv,16,75.4708,0.0,70,82.0,16.13,5.125,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,42,shadow_kv_plus,16,65.0529,0.0,70,67.77,8.15,4.2357,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,42,shadow_kv_plus_best_latency,16,74.4,0.0,70,75.31,13.82,4.7066,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,42,shadow_kv_plus_raw_observer,16,74.7552,0.0,70,72.96,11.58,4.5597,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,42,no_cache,16,96.6071,0.0,70,85.77,0.0,5.3609,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,42,reactive_prefix_cache,16,74.8026,0.0,70,63.25,0.0,3.953,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,42,greedy_prefix_cache,16,73.5474,0.0,70,62.53,0.0,3.908,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,42,strict_reactive_prefix_cache,16,75.8509,0.0,70,61.37,0.0,3.8358,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,42,frequency_speculative,16,72.559,0.0,70,77.29,15.98,4.8306,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,42,shadow_kv,16,75.7477,0.0,70,85.31,16.41,5.332,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,42,shadow_kv_plus,16,65.3046,0.0,70,66.58,9.35,4.1611,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,42,shadow_kv_plus_best_latency,16,70.2105,0.0,70,77.04,13.13,4.8149,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,42,shadow_kv_plus_raw_observer,16,65.7505,0.0,70,62.77,8.83,3.9231,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,42,no_cache,16,270.1697,0.0,70,229.94,0.0,14.3713,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,42,reactive_prefix_cache,16,259.3842,0.0,70,213.04,0.0,13.315,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,42,greedy_prefix_cache,16,274.7672,0.0,70,246.22,0.0,15.3888,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,42,strict_reactive_prefix_cache,16,268.0319,0.0,70,219.57,0.0,13.7233,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,42,frequency_speculative,16,277.727,0.0,70,335.78,83.62,20.9862,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,42,shadow_kv,16,279.4447,0.0,70,320.4,75.97,20.0252,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,42,shadow_kv_plus,16,250.7701,0.0,70,257.16,36.38,16.0722,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,42,shadow_kv_plus_best_latency,16,248.8416,0.0,70,282.12,55.07,17.6328,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,42,shadow_kv_plus_raw_observer,16,246.9508,0.0,70,240.98,37.71,15.0615,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,42,no_cache,16,111.8354,0.0,70,92.85,0.0,5.8032,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,42,reactive_prefix_cache,16,88.8204,0.0,70,75.16,0.0,4.6972,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,42,greedy_prefix_cache,16,88.854,0.0,70,77.94,0.0,4.871,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,42,strict_reactive_prefix_cache,16,89.0415,0.0,70,74.27,0.0,4.642,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,42,frequency_speculative,16,89.854,0.0,70,102.17,19.61,6.3857,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,42,shadow_kv,16,90.4384,0.0,70,92.23,16.4,5.7643,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,42,shadow_kv_plus,16,84.3862,0.0,70,89.45,13.91,5.5907,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,42,shadow_kv_plus_best_latency,16,84.2145,0.0,70,83.86,15.11,5.2413,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,42,shadow_kv_plus_raw_observer,16,88.7828,0.0,70,91.11,12.17,5.6942,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,42,no_cache,16,125.7067,0.0,70,102.12,0.0,6.3824,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,42,reactive_prefix_cache,16,96.5983,0.0,70,86.36,0.0,5.3975,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,42,greedy_prefix_cache,16,94.2788,0.0,70,87.48,0.0,5.4675,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,42,strict_reactive_prefix_cache,16,93.1947,0.0,70,82.63,0.0,5.1646,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,42,frequency_speculative,16,97.2357,0.0,70,101.6,21.41,6.3501,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,42,shadow_kv,16,96.2487,0.0,70,105.39,23.6,6.587,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,42,shadow_kv_plus,16,76.0253,0.0,70,72.66,8.4,4.5415,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,42,shadow_kv_plus_best_latency,16,92.6602,0.0,70,95.54,19.64,5.9714,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,42,shadow_kv_plus_raw_observer,16,92.0218,0.0,70,90.53,14.08,5.658,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,42,no_cache,16,116.729,0.0,70,107.7,0.0,6.731,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,42,reactive_prefix_cache,16,97.7365,0.0,70,84.2,0.0,5.2623,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,42,greedy_prefix_cache,16,94.787,0.0,70,78.39,0.0,4.8994,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,42,strict_reactive_prefix_cache,16,94.9991,0.0,70,79.22,0.0,4.951,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,42,frequency_speculative,16,96.8036,0.0,70,107.82,24.41,6.7389,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,42,shadow_kv,16,94.4368,0.0,70,110.49,24.27,6.9057,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,42,shadow_kv_plus,16,79.9695,0.0,70,80.75,11.99,5.0468,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,42,shadow_kv_plus_best_latency,16,88.0556,0.0,70,88.21,16.91,5.5133,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,42,shadow_kv_plus_raw_observer,16,88.3297,0.0,70,82.65,10.54,5.1656,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,42,no_cache,16,152.0637,0.0,70,132.5,0.0,8.2813,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,42,reactive_prefix_cache,16,119.1193,0.0,70,102.77,0.0,6.4234,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,42,greedy_prefix_cache,16,116.2943,0.0,70,107.14,0.0,6.6962,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,42,strict_reactive_prefix_cache,16,118.0115,0.0,70,97.72,0.0,6.1077,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,42,frequency_speculative,16,121.9194,0.0,70,129.04,26.69,8.0648,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,42,shadow_kv,16,116.0617,0.0,70,127.11,24.61,7.9444,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,42,shadow_kv_plus,16,107.6824,0.0,70,101.97,13.99,6.3729,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,42,shadow_kv_plus_best_latency,16,111.7022,0.0,70,116.28,19.55,7.2676,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,42,shadow_kv_plus_raw_observer,16,111.6472,0.0,70,111.6,14.14,6.975,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,42,no_cache,16,179.6523,0.0,70,157.49,0.0,9.843,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,42,reactive_prefix_cache,16,162.3268,0.0,70,139.81,0.0,8.7378,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,42,greedy_prefix_cache,16,158.9192,0.0,70,130.11,0.0,8.1319,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,42,strict_reactive_prefix_cache,16,159.4812,0.0,70,133.73,0.0,8.3583,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,42,frequency_speculative,16,158.9075,0.0,70,179.13,41.83,11.1955,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,42,shadow_kv,16,153.9717,0.0,70,177.98,38.62,11.1237,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,42,shadow_kv_plus,16,145.458,0.0,70,154.29,23.62,9.6434,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,42,shadow_kv_plus_best_latency,16,150.5512,0.0,70,156.6,29.87,9.7877,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,42,shadow_kv_plus_raw_observer,16,155.4134,0.0,70,163.96,22.17,10.2475,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,42,no_cache,16,215.28,0.0,70,191.79,0.0,11.987,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,42,reactive_prefix_cache,16,198.4002,0.0,70,174.64,0.0,10.9148,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,42,greedy_prefix_cache,16,200.9003,0.0,70,179.33,0.0,11.2078,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,42,strict_reactive_prefix_cache,16,201.6106,0.0,70,167.87,0.0,10.4919,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,42,frequency_speculative,16,205.3898,0.0,70,247.6,59.61,15.4747,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,42,shadow_kv,16,210.7982,0.0,70,233.94,51.61,14.6214,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,42,shadow_kv_plus,16,205.7466,0.0,70,209.32,33.14,13.0824,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,42,shadow_kv_plus_best_latency,16,213.4267,0.0,70,213.55,35.04,13.3467,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,xsum,semantic,42,shadow_kv_plus_raw_observer,16,212.8483,0.0,70,223.59,30.28,13.9743,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,456,no_cache,16,101.415,0.0,70,88.63,0.0,5.5395,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,456,reactive_prefix_cache,16,78.9174,0.0,70,71.42,0.0,4.4635,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,456,greedy_prefix_cache,16,80.0073,0.0,70,69.98,0.0,4.3735,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,456,strict_reactive_prefix_cache,16,79.9879,0.0,70,71.85,0.0,4.4904,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,456,frequency_speculative,16,79.5502,0.0,70,84.48,17.58,5.28,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,456,shadow_kv,16,85.6859,0.0,70,88.41,15.3,5.5254,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,456,shadow_kv_plus,16,81.3483,0.0,70,79.08,10.19,4.9423,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,456,shadow_kv_plus_best_latency,16,76.5937,0.0,70,75.38,13.18,4.711,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ag_news,semantic,456,shadow_kv_plus_raw_observer,16,76.1494,0.0,70,78.33,10.1,4.8953,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,456,no_cache,16,94.2281,0.0,70,76.17,0.0,4.7604,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,456,reactive_prefix_cache,16,74.2222,0.0,70,60.69,0.0,3.7929,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,456,greedy_prefix_cache,16,70.6008,0.0,70,58.03,0.0,3.6272,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,456,strict_reactive_prefix_cache,16,74.2576,0.0,70,67.24,0.0,4.2025,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,456,frequency_speculative,16,86.5362,0.0,70,91.6,21.07,5.7248,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,456,shadow_kv,16,72.4879,0.0,70,84.03,18.43,5.2521,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,456,shadow_kv_plus,16,64.1056,0.0,70,59.94,8.15,3.7463,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,456,shadow_kv_plus_best_latency,16,69.9918,0.0,70,75.96,12.24,4.7477,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,alpaca_eval,semantic,456,shadow_kv_plus_raw_observer,16,73.0812,0.0,70,76.67,12.15,4.7921,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,456,no_cache,16,96.9002,0.0,70,88.93,0.0,5.558,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,456,reactive_prefix_cache,16,84.3309,0.0,70,68.37,0.0,4.2728,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,456,greedy_prefix_cache,16,78.8931,0.0,70,64.62,0.0,4.0387,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,456,strict_reactive_prefix_cache,16,71.9695,0.0,70,63.54,0.0,3.971,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,456,frequency_speculative,16,75.4181,0.0,70,85.74,15.89,5.3587,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,456,shadow_kv,16,75.0131,0.0,70,90.26,21.36,5.6409,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,456,shadow_kv_plus,16,66.4696,0.0,70,65.26,8.84,4.0789,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,456,shadow_kv_plus_best_latency,16,81.0296,0.0,70,86.82,15.57,5.4263,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,banking77,semantic,456,shadow_kv_plus_raw_observer,16,76.7553,0.0,70,75.75,11.56,4.7345,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,456,no_cache,16,265.595,0.0,70,219.05,0.0,13.6905,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,456,reactive_prefix_cache,16,253.0265,0.0,70,213.42,0.0,13.3384,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,456,greedy_prefix_cache,16,237.5231,0.0,70,212.8,0.0,13.2997,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,456,strict_reactive_prefix_cache,16,235.2939,0.0,70,204.51,0.0,12.7818,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,456,frequency_speculative,16,238.5789,0.0,70,269.85,55.1,16.8656,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,456,shadow_kv,16,231.7297,0.0,70,274.19,59.41,17.1371,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,456,shadow_kv_plus,16,217.6783,0.0,70,200.44,23.43,12.5273,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,456,shadow_kv_plus_best_latency,16,222.1222,0.0,70,219.91,39.63,13.7442,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,cnn_dailymail,semantic,456,shadow_kv_plus_raw_observer,16,221.9775,0.0,70,208.64,29.2,13.0403,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,456,no_cache,16,120.4168,0.0,70,109.01,0.0,6.8132,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,456,reactive_prefix_cache,16,104.1036,0.0,70,88.8,0.0,5.5501,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,456,greedy_prefix_cache,16,105.0997,0.0,70,89.13,0.0,5.5705,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,456,strict_reactive_prefix_cache,16,103.6345,0.0,70,92.57,0.0,5.7859,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,456,frequency_speculative,16,97.3942,0.0,70,108.37,20.63,6.7734,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,456,shadow_kv,16,89.6572,0.0,70,95.31,21.53,5.9568,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,456,shadow_kv_plus,16,83.6308,0.0,70,82.65,12.59,5.1656,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,456,shadow_kv_plus_best_latency,16,88.251,0.0,70,102.63,20.86,6.4145,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,daily_dialog,semantic,456,shadow_kv_plus_raw_observer,16,92.9596,0.0,70,96.91,11.23,6.057,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,456,no_cache,16,118.0019,0.0,70,104.97,0.0,6.5609,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,456,reactive_prefix_cache,16,89.2497,0.0,70,81.14,0.0,5.0714,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,456,greedy_prefix_cache,16,85.9579,0.0,70,69.72,0.0,4.3572,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,456,strict_reactive_prefix_cache,16,86.8638,0.0,70,77.09,0.0,4.8182,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,456,frequency_speculative,16,86.8468,0.0,70,95.19,21.85,5.9494,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,456,shadow_kv,16,89.3478,0.0,70,93.25,20.44,5.8279,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,456,shadow_kv_plus,16,83.3492,0.0,70,87.49,11.52,5.468,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,456,shadow_kv_plus_best_latency,16,83.0985,0.0,70,82.99,14.05,5.1868,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,dolly,semantic,456,shadow_kv_plus_raw_observer,16,84.7803,0.0,70,80.98,10.32,5.0613,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,456,no_cache,16,125.6188,0.0,70,108.44,0.0,6.7773,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,456,reactive_prefix_cache,16,111.5388,0.0,70,96.99,0.0,6.0619,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,456,greedy_prefix_cache,16,106.2674,0.0,70,88.76,0.0,5.5476,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,456,strict_reactive_prefix_cache,16,100.4299,0.0,70,90.81,0.0,5.6757,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,456,frequency_speculative,16,102.6793,0.0,70,109.06,20.81,6.8164,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,456,shadow_kv,16,99.0465,0.0,70,103.08,19.86,6.4423,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,456,shadow_kv_plus,16,98.9725,0.0,70,95.07,12.49,5.9419,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,456,shadow_kv_plus_best_latency,16,100.7218,0.0,70,109.64,22.03,6.8522,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,oasst1,semantic,456,shadow_kv_plus_raw_observer,16,98.4016,0.0,70,106.1,15.96,6.6314,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,456,no_cache,16,145.7733,0.0,70,127.79,0.0,7.987,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,456,reactive_prefix_cache,16,127.2024,0.0,70,109.02,0.0,6.8134,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,456,greedy_prefix_cache,16,127.0527,0.0,70,108.39,0.0,6.7746,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,456,strict_reactive_prefix_cache,16,127.7187,0.0,70,107.31,0.0,6.7066,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,456,frequency_speculative,16,129.7944,0.0,70,139.81,30.36,8.7381,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,456,shadow_kv,16,113.6798,0.0,70,124.84,28.67,7.8026,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,456,shadow_kv_plus,16,120.1672,51.17,70,101.31,2.58,6.3321,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,456,shadow_kv_plus_best_latency,16,123.3383,0.0,70,127.98,22.95,7.9986,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,samsum,semantic,456,shadow_kv_plus_raw_observer,16,124.6846,0.0,70,128.63,20.2,8.0396,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,456,no_cache,16,198.4886,0.0,70,177.48,0.0,11.0925,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,456,reactive_prefix_cache,16,181.7791,0.0,70,161.52,0.0,10.0953,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,456,greedy_prefix_cache,16,184.9488,0.0,70,156.84,0.0,9.8026,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,456,strict_reactive_prefix_cache,16,186.9546,0.0,70,162.55,0.0,10.1591,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,456,frequency_speculative,16,192.0632,0.0,70,200.61,39.0,12.5381,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,456,shadow_kv,16,186.6431,0.0,70,186.59,35.59,11.6621,estimated
t4,microsoft/Phi-3-mini-4k-instruct,3.8,ultrachat,semantic,456,shadow_kv_plus,16,191.8738,0.0,70,183.39,25.44,11.4617,estimated
