gpu,model,model_params_B,dataset,mode,seed,engine,requests_seen,mean_latency_ms,wasted_compute_ms,gpu_tdp_w,estimated_gpu_energy_j,estimated_waste_energy_j,estimated_joules_per_request,calibration_source
t4,google/gemma-2b-it,2.0,samsum,templated,999,shadow_kv_plus,64,154.6216,0.0,70,410.53,63.23,6.4145,estimated
t4,google/gemma-2b-it,2.0,ultrachat,templated,999,shadow_kv_plus,64,291.9643,0.0,70,811.42,93.64,12.6784,estimated
t4,google/gemma-2b-it,2.0,xsum,templated,999,shadow_kv_plus,64,294.0569,0.0,70,768.25,98.36,12.0039,estimated
t4,gpt2,0.124,ag_news,raw,123,shadow_kv_plus,64,19.2489,0.0,70,9.36,1.27,0.1463,estimated
t4,gpt2,0.124,alpaca_eval,raw,123,shadow_kv_plus,64,16.7767,0.0,70,9.18,1.23,0.1434,estimated
t4,gpt2,0.124,banking77,raw,123,shadow_kv_plus,64,11.9805,0.0,70,5.83,0.78,0.0911,estimated
t4,gpt2,0.124,cnn_dailymail,raw,123,shadow_kv_plus,64,20.3861,0.0,70,10.17,1.4,0.1589,estimated
t4,gpt2,0.124,daily_dialog,raw,123,shadow_kv_plus,64,17.5599,0.0,70,8.95,1.14,0.1399,estimated
t4,gpt2,0.124,dolly,raw,123,shadow_kv_plus,64,13.0923,0.0,70,7.07,0.98,0.1105,estimated
t4,gpt2,0.124,oasst1,raw,123,shadow_kv_plus,64,20.301,0.0,70,10.91,1.61,0.1705,estimated
t4,gpt2,0.124,samsum,raw,123,shadow_kv_plus,64,16.9076,0.0,70,8.73,1.24,0.1363,estimated
t4,gpt2,0.124,ultrachat,raw,123,shadow_kv_plus,64,18.3022,0.0,70,9.95,1.27,0.1555,estimated
t4,gpt2,0.124,xsum,raw,123,shadow_kv_plus,64,20.2042,0.0,70,10.41,1.43,0.1626,estimated
t4,gpt2,0.124,ag_news,raw,42,shadow_kv_plus,64,19.2408,0.0,70,10.57,1.52,0.1652,estimated
t4,gpt2,0.124,alpaca_eval,raw,42,shadow_kv_plus,64,12.3516,0.0,70,6.06,0.88,0.0947,estimated
t4,gpt2,0.124,banking77,raw,42,shadow_kv_plus,64,14.9075,0.0,70,7.99,0.93,0.1248,estimated
t4,gpt2,0.124,cnn_dailymail,raw,42,shadow_kv_plus,64,21.2011,0.0,70,10.31,1.39,0.161,estimated
t4,gpt2,0.124,daily_dialog,raw,42,shadow_kv_plus,64,20.6256,0.0,70,10.68,1.4,0.1669,estimated
t4,gpt2,0.124,dolly,raw,42,shadow_kv_plus,64,13.9327,0.0,70,7.35,0.87,0.1148,estimated
t4,gpt2,0.124,oasst1,raw,42,shadow_kv_plus,64,19.843,0.0,70,10.42,1.67,0.1629,estimated
t4,gpt2,0.124,samsum,raw,42,shadow_kv_plus,64,19.3651,0.0,70,9.39,1.16,0.1467,estimated
t4,gpt2,0.124,ultrachat,raw,42,shadow_kv_plus,64,18.0763,0.0,70,8.89,1.34,0.139,estimated
t4,gpt2,0.124,xsum,raw,42,shadow_kv_plus,64,19.0842,0.0,70,9.59,1.18,0.1498,estimated
t4,gpt2,0.124,ag_news,raw,456,shadow_kv_plus,64,19.6145,0.0,70,10.12,1.37,0.1582,estimated
t4,gpt2,0.124,alpaca_eval,raw,456,shadow_kv_plus,64,13.5434,0.0,70,7.19,1.02,0.1123,estimated
t4,gpt2,0.124,banking77,raw,456,shadow_kv_plus,64,20.0526,0.0,70,11.13,1.54,0.1738,estimated
t4,gpt2,0.124,cnn_dailymail,raw,456,shadow_kv_plus,64,21.6071,0.0,70,11.92,1.77,0.1862,estimated
t4,gpt2,0.124,daily_dialog,raw,456,shadow_kv_plus,64,20.5179,0.0,70,10.63,1.63,0.1661,estimated
t4,gpt2,0.124,dolly,raw,456,shadow_kv_plus,64,16.317,0.0,70,8.28,0.95,0.1294,estimated
t4,gpt2,0.124,oasst1,raw,456,shadow_kv_plus,64,19.9219,0.0,70,9.78,1.27,0.1528,estimated
t4,gpt2,0.124,samsum,raw,456,shadow_kv_plus,64,18.4723,0.0,70,10.25,1.53,0.1602,estimated
t4,gpt2,0.124,ultrachat,raw,456,shadow_kv_plus,64,22.0161,0.0,70,11.55,1.53,0.1804,estimated
t4,gpt2,0.124,xsum,raw,456,shadow_kv_plus,64,18.9464,0.0,70,9.11,1.14,0.1424,estimated
t4,gpt2,0.124,ag_news,raw,789,shadow_kv_plus,64,19.2258,0.0,70,10.32,1.62,0.1612,estimated
t4,gpt2,0.124,alpaca_eval,raw,789,shadow_kv_plus,64,19.591,0.0,70,9.65,1.16,0.1508,estimated
t4,gpt2,0.124,banking77,raw,789,shadow_kv_plus,64,17.1172,0.0,70,9.36,1.42,0.1462,estimated
t4,gpt2,0.124,cnn_dailymail,raw,789,shadow_kv_plus,64,22.023,0.0,70,11.56,1.83,0.1806,estimated
t4,gpt2,0.124,daily_dialog,raw,789,shadow_kv_plus,64,17.3856,0.0,70,9.09,1.12,0.1421,estimated
t4,gpt2,0.124,dolly,raw,789,shadow_kv_plus,64,15.8681,0.0,70,7.6,0.92,0.1187,estimated
t4,gpt2,0.124,oasst1,raw,789,shadow_kv_plus,64,20.0667,0.0,70,10.35,1.33,0.1617,estimated
t4,gpt2,0.124,samsum,raw,789,shadow_kv_plus,64,21.201,0.0,70,11.91,1.85,0.1861,estimated
t4,gpt2,0.124,ultrachat,raw,789,shadow_kv_plus,64,20.4704,0.0,70,10.65,1.21,0.1664,estimated
t4,gpt2,0.124,xsum,raw,789,shadow_kv_plus,64,20.1823,0.0,70,10.99,1.74,0.1717,estimated
t4,gpt2,0.124,ag_news,raw,999,shadow_kv_plus,64,19.0433,0.0,70,10.09,1.55,0.1576,estimated
t4,gpt2,0.124,alpaca_eval,raw,999,shadow_kv_plus,64,19.982,0.0,70,10.41,1.2,0.1627,estimated
t4,gpt2,0.124,banking77,raw,999,shadow_kv_plus,64,20.1403,0.0,70,10.23,1.21,0.1598,estimated
t4,gpt2,0.124,cnn_dailymail,raw,999,shadow_kv_plus,64,22.0718,0.0,70,11.36,1.4,0.1776,estimated
t4,gpt2,0.124,daily_dialog,raw,999,shadow_kv_plus,64,18.6005,0.0,70,9.52,1.08,0.1488,estimated
t4,gpt2,0.124,dolly,raw,999,shadow_kv_plus,64,13.4072,0.0,70,6.58,0.75,0.1029,estimated
t4,gpt2,0.124,oasst1,raw,999,shadow_kv_plus,64,21.2708,0.0,70,10.98,1.76,0.1715,estimated
t4,gpt2,0.124,samsum,raw,999,shadow_kv_plus,64,18.7626,0.0,70,9.65,1.49,0.1508,estimated
t4,gpt2,0.124,ultrachat,raw,999,shadow_kv_plus,64,20.5834,0.0,70,11.26,1.46,0.1759,estimated
t4,gpt2,0.124,xsum,raw,999,shadow_kv_plus,64,21.6211,0.0,70,10.84,1.58,0.1693,estimated
t4,gpt2,0.124,ag_news,semantic,123,shadow_kv_plus,64,19.65,0.0,70,9.47,1.26,0.148,estimated
t4,gpt2,0.124,alpaca_eval,semantic,123,shadow_kv_plus,64,17.1252,0.0,70,8.94,1.42,0.1397,estimated
t4,gpt2,0.124,banking77,semantic,123,shadow_kv_plus,64,15.6228,0.0,70,8.6,1.34,0.1343,estimated
t4,gpt2,0.124,cnn_dailymail,semantic,123,shadow_kv_plus,64,22.4272,0.0,70,10.92,1.37,0.1706,estimated
t4,gpt2,0.124,daily_dialog,semantic,123,shadow_kv_plus,64,19.6716,0.0,70,9.49,1.31,0.1482,estimated
t4,gpt2,0.124,dolly,semantic,123,shadow_kv_plus,64,19.4654,0.0,70,9.87,1.53,0.1543,estimated
t4,gpt2,0.124,oasst1,semantic,123,shadow_kv_plus,64,20.3501,0.0,70,11.37,1.76,0.1777,estimated
t4,gpt2,0.124,samsum,semantic,123,shadow_kv_plus,64,19.1203,0.0,70,10.39,1.25,0.1624,estimated
t4,gpt2,0.124,ultrachat,semantic,123,shadow_kv_plus,64,20.1256,0.0,70,10.24,1.51,0.16,estimated
t4,gpt2,0.124,xsum,semantic,123,shadow_kv_plus,64,20.7971,0.0,70,11.49,1.58,0.1796,estimated
t4,gpt2,0.124,ag_news,semantic,42,shadow_kv_plus,64,19.6197,0.0,70,9.84,1.48,0.1538,estimated
t4,gpt2,0.124,alpaca_eval,semantic,42,shadow_kv_plus,64,19.918,0.0,70,10.43,1.37,0.163,estimated
t4,gpt2,0.124,banking77,semantic,42,shadow_kv_plus,64,19.8277,0.0,70,9.74,1.19,0.1522,estimated
t4,gpt2,0.124,cnn_dailymail,semantic,42,shadow_kv_plus,64,22.525,0.0,70,11.81,1.46,0.1845,estimated
t4,gpt2,0.124,daily_dialog,semantic,42,shadow_kv_plus,64,15.6638,0.0,70,8.45,1.19,0.132,estimated
t4,gpt2,0.124,dolly,semantic,42,shadow_kv_plus,64,17.738,0.0,70,9.1,1.35,0.1422,estimated
t4,gpt2,0.124,oasst1,semantic,42,shadow_kv_plus,64,20.6206,0.0,70,11.12,1.66,0.1738,estimated
t4,gpt2,0.124,samsum,semantic,42,shadow_kv_plus,64,20.0745,0.0,70,10.36,1.55,0.1619,estimated
t4,gpt2,0.124,ultrachat,semantic,42,shadow_kv_plus,64,20.3782,0.0,70,10.59,1.61,0.1654,estimated
t4,gpt2,0.124,xsum,semantic,42,shadow_kv_plus,64,20.9947,0.0,70,11.77,1.74,0.1838,estimated
t4,gpt2,0.124,ag_news,semantic,456,shadow_kv_plus,64,17.7362,0.0,70,9.18,1.18,0.1434,estimated
t4,gpt2,0.124,alpaca_eval,semantic,456,shadow_kv_plus,64,16.4038,0.0,70,9.29,1.46,0.1451,estimated
t4,gpt2,0.124,banking77,semantic,456,shadow_kv_plus,64,19.5879,0.0,70,9.72,1.38,0.1518,estimated
t4,gpt2,0.124,cnn_dailymail,semantic,456,shadow_kv_plus,64,22.533,0.0,70,11.76,1.84,0.1837,estimated
t4,gpt2,0.124,daily_dialog,semantic,456,shadow_kv_plus,64,20.8792,0.0,70,10.74,1.68,0.1678,estimated
t4,gpt2,0.124,dolly,semantic,456,shadow_kv_plus,64,19.849,0.0,70,9.5,1.16,0.1484,estimated
t4,gpt2,0.124,oasst1,semantic,456,shadow_kv_plus,64,17.3515,0.0,70,8.51,1.08,0.133,estimated
t4,gpt2,0.124,samsum,semantic,456,shadow_kv_plus,64,19.5736,0.0,70,9.71,1.26,0.1517,estimated
t4,gpt2,0.124,ultrachat,semantic,456,shadow_kv_plus,64,20.0205,0.0,70,10.68,1.62,0.1669,estimated
t4,gpt2,0.124,xsum,semantic,456,shadow_kv_plus,64,20.9327,0.0,70,10.64,1.7,0.1663,estimated
t4,gpt2,0.124,ag_news,semantic,789,shadow_kv_plus,64,16.7441,0.0,70,8.32,1.02,0.13,estimated
t4,gpt2,0.124,alpaca_eval,semantic,789,shadow_kv_plus,64,19.6195,0.0,70,10.11,1.27,0.158,estimated
t4,gpt2,0.124,banking77,semantic,789,shadow_kv_plus,64,19.9785,0.0,70,10.49,1.46,0.1639,estimated
t4,gpt2,0.124,cnn_dailymail,semantic,789,shadow_kv_plus,64,22.0385,0.0,70,11.36,1.59,0.1775,estimated
t4,gpt2,0.124,daily_dialog,semantic,789,shadow_kv_plus,64,20.1036,0.0,70,10.18,1.36,0.1591,estimated
t4,gpt2,0.124,dolly,semantic,789,shadow_kv_plus,64,17.8976,0.0,70,9.19,1.06,0.1436,estimated
t4,gpt2,0.124,oasst1,semantic,789,shadow_kv_plus,64,20.1758,0.0,70,9.88,1.47,0.1543,estimated
t4,gpt2,0.124,samsum,semantic,789,shadow_kv_plus,64,19.4182,0.0,70,10.09,1.52,0.1577,estimated
t4,gpt2,0.124,ultrachat,semantic,789,shadow_kv_plus,64,20.8043,0.0,70,11.03,1.62,0.1724,estimated
t4,gpt2,0.124,xsum,semantic,789,shadow_kv_plus,64,20.387,0.0,70,10.11,1.2,0.158,estimated
t4,gpt2,0.124,ag_news,semantic,999,shadow_kv_plus,64,18.7768,0.0,70,9.31,1.2,0.1455,estimated
t4,gpt2,0.124,alpaca_eval,semantic,999,shadow_kv_plus,64,20.5141,0.0,70,10.93,1.54,0.1708,estimated
t4,gpt2,0.124,banking77,semantic,999,shadow_kv_plus,64,20.5434,0.0,70,10.58,1.38,0.1653,estimated
t4,gpt2,0.124,cnn_dailymail,semantic,999,shadow_kv_plus,64,22.2708,0.0,70,11.29,1.76,0.1765,estimated
t4,gpt2,0.124,daily_dialog,semantic,999,shadow_kv_plus,64,19.3859,0.0,70,9.76,1.13,0.1524,estimated
t4,gpt2,0.124,dolly,semantic,999,shadow_kv_plus,64,20.8274,0.0,70,10.78,1.49,0.1685,estimated
t4,gpt2,0.124,oasst1,semantic,999,shadow_kv_plus,64,20.0831,0.0,70,10.54,1.22,0.1646,estimated
t4,gpt2,0.124,samsum,semantic,999,shadow_kv_plus,64,20.8485,0.0,70,9.86,1.17,0.154,estimated
t4,gpt2,0.124,ultrachat,semantic,999,shadow_kv_plus,64,20.5973,0.0,70,11.46,1.76,0.179,estimated
t4,gpt2,0.124,xsum,semantic,999,shadow_kv_plus,64,21.0976,0.0,70,10.82,1.54,0.1691,estimated
t4,gpt2,0.124,ag_news,templated,123,shadow_kv_plus,64,21.4359,0.0,70,11.23,1.32,0.1754,estimated
t4,gpt2,0.124,alpaca_eval,templated,123,shadow_kv_plus,64,20.4178,0.0,70,9.69,1.1,0.1515,estimated
t4,gpt2,0.124,banking77,templated,123,shadow_kv_plus,64,21.4714,0.0,70,11.57,1.79,0.1808,estimated
t4,gpt2,0.124,cnn_dailymail,templated,123,shadow_kv_plus,64,23.8095,0.0,70,12.84,1.7,0.2006,estimated
t4,gpt2,0.124,daily_dialog,templated,123,shadow_kv_plus,64,20.6452,0.0,70,10.71,1.69,0.1673,estimated
t4,gpt2,0.124,dolly,templated,123,shadow_kv_plus,64,21.5214,0.0,70,11.1,1.37,0.1735,estimated
t4,gpt2,0.124,oasst1,templated,123,shadow_kv_plus,64,23.5046,0.0,70,11.7,1.64,0.1828,estimated
t4,gpt2,0.124,samsum,templated,123,shadow_kv_plus,64,21.0616,0.0,70,11.14,1.77,0.1741,estimated
t4,gpt2,0.124,ultrachat,templated,123,shadow_kv_plus,64,21.0912,0.0,70,10.06,1.29,0.1572,estimated
t4,gpt2,0.124,xsum,templated,123,shadow_kv_plus,64,22.8371,0.0,70,11.31,1.52,0.1767,estimated
t4,gpt2,0.124,ag_news,templated,42,shadow_kv_plus,64,20.3783,0.0,70,10.6,1.6,0.1656,estimated
t4,gpt2,0.124,alpaca_eval,templated,42,shadow_kv_plus,64,15.9541,0.0,70,7.65,0.97,0.1195,estimated
t4,gpt2,0.124,banking77,templated,42,shadow_kv_plus,64,22.2194,0.0,70,12.03,1.56,0.188,estimated
t4,gpt2,0.124,cnn_dailymail,templated,42,shadow_kv_plus,64,24.0722,0.0,70,11.84,1.84,0.185,estimated
t4,gpt2,0.124,daily_dialog,templated,42,shadow_kv_plus,64,21.7437,0.0,70,10.76,1.38,0.1681,estimated
t4,gpt2,0.124,dolly,templated,42,shadow_kv_plus,64,17.0008,0.0,70,9.35,1.28,0.1461,estimated
t4,gpt2,0.124,oasst1,templated,42,shadow_kv_plus,64,21.3377,0.0,70,10.34,1.47,0.1616,estimated
t4,gpt2,0.124,samsum,templated,42,shadow_kv_plus,64,21.9855,0.0,70,11.58,1.66,0.1809,estimated
t4,gpt2,0.124,ultrachat,templated,42,shadow_kv_plus,64,21.0487,0.0,70,10.74,1.7,0.1678,estimated
t4,gpt2,0.124,xsum,templated,42,shadow_kv_plus,64,22.3181,0.0,70,11.28,1.69,0.1762,estimated
t4,gpt2,0.124,ag_news,templated,456,shadow_kv_plus,64,23.3699,0.0,70,12.67,1.74,0.1979,estimated
t4,gpt2,0.124,alpaca_eval,templated,456,shadow_kv_plus,64,23.3496,0.0,70,11.82,1.41,0.1847,estimated
t4,gpt2,0.124,banking77,templated,456,shadow_kv_plus,64,22.8505,0.0,70,11.66,1.33,0.1821,estimated
t4,gpt2,0.124,cnn_dailymail,templated,456,shadow_kv_plus,64,24.6793,0.0,70,13.23,1.85,0.2068,estimated
t4,gpt2,0.124,daily_dialog,templated,456,shadow_kv_plus,64,21.7652,0.0,70,11.37,1.6,0.1776,estimated
t4,gpt2,0.124,dolly,templated,456,shadow_kv_plus,64,23.2006,0.0,70,12.87,1.88,0.2011,estimated
t4,gpt2,0.124,oasst1,templated,456,shadow_kv_plus,64,20.9566,0.0,70,10.97,1.5,0.1713,estimated
t4,gpt2,0.124,samsum,templated,456,shadow_kv_plus,64,22.8362,0.0,70,11.45,1.76,0.1789,estimated
t4,gpt2,0.124,ultrachat,templated,456,shadow_kv_plus,64,21.2191,0.0,70,10.33,1.36,0.1614,estimated
t4,gpt2,0.124,xsum,templated,456,shadow_kv_plus,64,23.9765,0.0,70,11.61,1.64,0.1814,estimated
t4,gpt2,0.124,ag_news,templated,789,shadow_kv_plus,64,23.263,0.0,70,11.43,1.7,0.1785,estimated
t4,gpt2,0.124,alpaca_eval,templated,789,shadow_kv_plus,64,22.4693,0.0,70,10.85,1.34,0.1695,estimated
t4,gpt2,0.124,banking77,templated,789,shadow_kv_plus,64,22.737,0.0,70,12.2,1.49,0.1906,estimated
t4,gpt2,0.124,cnn_dailymail,templated,789,shadow_kv_plus,64,23.9209,0.0,70,12.47,1.86,0.1949,estimated
t4,gpt2,0.124,daily_dialog,templated,789,shadow_kv_plus,64,15.889,0.0,70,8.58,1.15,0.1341,estimated
t4,gpt2,0.124,dolly,templated,789,shadow_kv_plus,64,20.1419,0.0,70,10.61,1.45,0.1658,estimated
t4,gpt2,0.124,oasst1,templated,789,shadow_kv_plus,64,17.2882,0.0,70,9.3,1.27,0.1453,estimated
t4,gpt2,0.124,samsum,templated,789,shadow_kv_plus,64,22.7193,0.0,70,11.98,1.86,0.1872,estimated
t4,gpt2,0.124,ultrachat,templated,789,shadow_kv_plus,64,25.4832,0.0,70,13.61,1.65,0.2127,estimated
t4,gpt2,0.124,xsum,templated,789,shadow_kv_plus,64,24.5281,0.0,70,12.18,1.95,0.1903,estimated
t4,gpt2,0.124,ag_news,templated,999,shadow_kv_plus,64,23.0293,0.0,70,11.79,1.63,0.1841,estimated
t4,gpt2,0.124,alpaca_eval,templated,999,shadow_kv_plus,64,21.2964,0.0,70,11.03,1.71,0.1724,estimated
t4,gpt2,0.124,banking77,templated,999,shadow_kv_plus,64,24.0114,0.0,70,13.2,1.86,0.2063,estimated
t4,gpt2,0.124,cnn_dailymail,templated,999,shadow_kv_plus,64,24.7815,0.0,70,12.52,1.92,0.1957,estimated
t4,gpt2,0.124,daily_dialog,templated,999,shadow_kv_plus,64,21.692,0.0,70,11.44,1.48,0.1787,estimated
t4,gpt2,0.124,dolly,templated,999,shadow_kv_plus,64,22.2931,0.0,70,11.76,1.83,0.1838,estimated
t4,gpt2,0.124,oasst1,templated,999,shadow_kv_plus,64,21.3838,0.0,70,10.9,1.57,0.1703,estimated
t4,gpt2,0.124,samsum,templated,999,shadow_kv_plus,64,22.6101,0.0,70,11.02,1.61,0.1722,estimated
t4,gpt2,0.124,ultrachat,templated,999,shadow_kv_plus,64,21.0834,0.0,70,10.45,1.61,0.1633,estimated
t4,gpt2,0.124,xsum,templated,999,shadow_kv_plus,64,21.3178,0.0,70,11.51,1.37,0.1798,estimated
